,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,70627000.0,-6800250.0,,
June 2009,70627000.0,-6800250.0,,
September 2009,70627000.0,-6800250.0,,
December 2009,70627000.0,-6800250.0,,
March 2010,75542500.0,-5603500.0,,
June 2010,75542500.0,-5603500.0,,
September 2010,76712000.0,-2981000.0,,
December 2010,85434000.0,-2894000.0,436070000.0,61059000.0
March 2011,71709000.0,-2215000.0,,
June 2011,77699000.0,-3757000.0,,
September 2011,80586000.0,-1406000.0,408561000.0,56352000.0
December 2011,92532000.0,-17134000.0,376100000.0,54946000.0
March 2012,67503000.0,4928000.0,367379000.0,55863000.0
