,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,215623.5,-35537.0,,
June 2010,215623.5,11640.0,,
September 2010,215623.5,40770.0,,
December 2010,215623.5,10906.0,746848.0,707718.0
March 2011,426746.0,76532.0,,
June 2011,404325.0,-6856.0,946847.0,913792.0
September 2011,335053.0,8195.0,1047610.0,751315.0
December 2011,516514.0,-31923.0,1001805.0,904562.0
March 2012,118865.0,-99023.0,1018162.0,992772.0
June 2012,334081.0,-332306.0,915768.0,824581.0
September 2012,116169.0,-220411.0,764752.0,676593.0
