,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,,-46576.0,,,
December 2009,,-46576.0,,,
March 2010,,442311.75,,,
June 2010,,442311.75,,,
September 2010,,442311.75,,,
December 2010,,442311.75,,,
March 2011,494035.75,-19933.0,,,
June 2011,494035.75,-97328.0,,,
September 2011,494035.75,-8889.0,,,
December 2011,494035.75,-1561952.0,1727769.0,37769.0,
March 2012,246948.0,-139448.0,1319726.0,34726.0,
June 2012,244286.0,-13731.0,,,
September 2012,231354.0,-1191907.0,223465.0,63465.0,
December 2012,2663652.0,-1510470.0,318253.0,151791.0,
March 2013,367379.0,-360530.0,183394.0,14261.0,
June 2013,550947.0,-546895.0,267885.0,257085.0,
September 2013,366348.0,-243143.0,125941.0,115477.0,
December 2013,1081110.0,-1194390.0,556193.0,543376.0,
March 2014,255438.0,-313123.0,495088.0,482742.0,
June 2014,340587.0,-739246.0,,,
September 2014,493788.0,-450236.0,567706.0,540302.0,
December 2014,301930.0,-719524.0,81324.0,48100.0,
March 2015,472592.0,-795820.0,101732.0,70150.0,
June 2015,367491.0,372802.0,946741.0,52490.0,
September 2015,444577.0,232725.0,1597402.0,30536.0,
December 2015,585554.0,437727.0,2807095.0,136543.0,
March 2016,319060.0,487744.0,3266443.0,179286.0,
June 2016,358204.0,-160806.0,3242491.0,142351.0,
September 2016,317897.0,-65130.0,3215881.0,118614.0,
December 2016,327595.0,-277810.0,3228442.0,132905.0,
March 2017,310781.0,-369017.0,3216523.0,123773.0,
June 2017,267363.0,-383295.0,3062252.0,1456140.0,
September 2017,256663.0,-1538770.0,2982680.0,2560525.0,
December 2017,616477.0,-1420091.0,2080144.0,2077941.0,2203.0
March 2018,258412.0,121949.0,2503070.0,2497374.0,
June 2018,381625.0,765181.0,3877613.0,3871666.0,
September 2018,295313.0,742701.0,4897532.0,4411922.0,485610.0
December 2018,194840.0,-3250330.0,2156054.0,1675261.0,480793.0
March 2019,229657.0,-975487.0,1289697.0,814743.0,474954.0
June 2019,198965.0,-567913.0,953485.0,484895.0,468590.0
September 2019,169211.0,275164.0,1486956.0,950832.0,536124.0
December 2019,133069.0,-601737.0,1079648.0,547390.0,532258.0
March 2020,180890.0,-242481.0,840239.0,322144.0,518095.0
June 2020,119584.0,489974.0,1337060.0,827552.0,509508.0
September 2020,130921.0,-229969.0,1143912.0,641140.0,502772.0
