,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,,0.0,,
June 2016,6835666.666666667,-50063000.0,,
September 2016,6835666.666666667,-33642000.0,,
December 2016,6835666.666666667,34032000.0,947631000.0,290773000.0
March 2017,5170000.0,108308000.0,,
June 2017,8660000.0,129865000.0,,
September 2017,9243000.0,119717000.0,,
December 2017,13380000.0,97156000.0,993315000.0,268869000.0
March 2018,8234000.0,178694000.0,1301610000.0,575097000.0
June 2018,13465000.0,91312000.0,1029783000.0,293004000.0
September 2018,7357000.0,52591000.0,1100118000.0,367551000.0
December 2018,7570000.0,374190000.0,1395040000.0,469169000.0
March 2019,8905000.0,110447000.0,1400001000.0,466006000.0
June 2019,10783000.0,125481000.0,1290478000.0,400776000.0
September 2019,9362000.0,45022000.0,1349582000.0,462858000.0
December 2019,7964000.0,20751000.0,1344264000.0,444046000.0
March 2020,8456000.0,21545000.0,1439174000.0,564531000.0
June 2020,8457000.0,-9161000.0,1397189000.0,519320000.0
September 2020,8192000.0,-14434000.0,1391013000.0,502018000.0
December 2020,7774000.0,-33711000.0,1393936000.0,467483000.0
March 2021,7637000.0,-21355000.0,1379991000.0,477126000.0
June 2021,11115000.0,-4681000.0,1347078000.0,452060000.0
September 2021,7430000.0,38427000.0,1344607000.0,479230000.0
December 2021,9411000.0,138490000.0,1464211000.0,627201000.0
March 2022,13929000.0,146249000.0,1643350000.0,839610000.0
June 2022,12499000.0,296992000.0,1898919000.0,1113615000.0
