,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2008,,,-193.75,,,
March 2009,,,-193.75,,,
June 2009,,,-193.75,,,
September 2009,,,-193.75,,,
December 2009,6043.5,0.0,-6043.5,,,
March 2010,6043.5,0.0,-6043.5,,,
June 2010,1524.0,0.0,-1524.0,,,
September 2010,4074.0,0.0,-4074.0,,,
December 2010,3484.0,0.0,-3484.0,,,
March 2011,3224.0,0.0,-3224.0,,,
June 2011,7586.0,0.0,-7586.0,,,
September 2011,4397.0,0.0,-4397.0,,,
December 2011,5130.0,0.0,-5130.0,,,
March 2012,3239.0,0.0,-3239.0,,,
June 2012,10403.0,0.0,-10403.0,,,
September 2012,17761.0,0.0,-17761.0,,,
December 2012,45307.0,25345.0,-45307.0,,,
March 2013,,10300.0,-2563625.0,,,
June 2013,,0.0,-85281.0,,,
September 2013,,41200.0,-124605.0,,,
December 2013,,25000.0,-642805.0,,,
March 2014,,8678.0,-290482.0,,,
June 2014,,1000.0,-216414.0,,,
September 2014,,2000.0,-350850.0,,,
December 2014,,,-145622.0,,,
March 2015,,,-145412.0,,,
June 2015,,,-145977.0,,,
September 2015,,,437011.0,,,
December 2015,560509.5,,-525728.0,,,
March 2016,560509.5,,-1133877.0,,,
June 2016,1373239.0,,-1993665.0,,,
September 2016,-6409767.0,,-1098708.0,,,
December 2016,-236548.0,,-978819.0,,,
March 2017,9259113.0,,-9647118.0,,,
June 2017,3399126.0,,-4822960.0,,,
September 2017,1164922.0,,-831873.0,,,
December 2017,1200761.0,,-1580592.0,,,
March 2018,1514328.0,,-1554794.0,,,
June 2018,1422508.0,,-2385583.0,,,
September 2018,-180430.0,,-1411507.0,,,
December 2018,503920.0,,62090.0,,,
March 2019,291731.0,,-4822610.0,,,
June 2019,509180.0,,1286448.0,,,
