,OperatingExpenses,NetIncomeLoss,Assets
March 2009,12636000.0,3913250.0,
June 2009,12636000.0,3913250.0,
September 2009,12636000.0,3913250.0,
December 2009,12636000.0,3913250.0,
March 2010,12701000.0,4405000.0,
June 2010,13260000.0,4951000.0,
September 2010,13760000.0,5238000.0,
December 2010,13926000.0,5784000.0,2251330000.0
March 2011,13128000.0,5106000.0,
June 2011,13385000.0,5103000.0,2239011000.0
September 2011,13131000.0,5074000.0,2281792000.0
December 2011,13021000.0,5459000.0,2302094000.0
March 2012,12941000.0,5647000.0,2261214000.0
June 2012,12867000.0,5373000.0,2287532000.0
September 2012,13839000.0,4959000.0,2304426000.0
December 2012,13244000.0,4041000.0,2269228000.0
March 2013,12665000.0,4436000.0,2303711000.0
June 2013,13600000.0,4987000.0,2305664000.0
September 2013,13784000.0,4968000.0,2286288000.0
December 2013,19611000.0,1939000.0,2249711000.0
March 2014,14263000.0,4707000.0,2281711000.0
June 2014,14830000.0,5117000.0,2329141000.0
September 2014,14449000.0,5165000.0,2308701000.0
December 2014,14396000.0,4932000.0,2356714000.0
March 2015,13738000.0,5262000.0,2384141000.0
June 2015,14392000.0,5133000.0,2395100000.0
September 2015,16147000.0,4698000.0,2557898000.0
December 2015,15885000.0,5230000.0,2593068000.0
March 2016,16716000.0,4205000.0,2588447000.0
June 2016,21457000.0,3661000.0,4047493000.0
September 2016,25026000.0,9128000.0,4151017000.0
December 2016,25833000.0,6052000.0,5167052000.0
March 2017,30961000.0,12018000.0,5196340000.0
June 2017,37133000.0,7679000.0,5202200000.0
September 2017,27580000.0,12817000.0,5383912000.0
December 2017,26434000.0,9956000.0,5416006000.0
March 2018,56818000.0,5427000.0,7494899000.0
June 2018,50904000.0,15702000.0,7736903000.0
September 2018,39533000.0,24071000.0,7562589000.0
December 2018,37794000.0,26732000.0,7516154000.0
March 2019,47271000.0,21173000.0,8092948000.0
June 2019,50915000.0,18980000.0,8029057000.0
September 2019,43357000.0,24971000.0,8135173000.0
December 2019,47599000.0,23450000.0,8246145000.0
March 2020,62796000.0,16533000.0,10489074000.0
June 2020,55932000.0,18638000.0,11345365000.0
September 2020,56787000.0,-4926000.0,11651297000.0
December 2020,70916000.0,33064000.0,11448313000.0
March 2021,51683000.0,32697000.0,11577472000.0
June 2021,51670000.0,30555000.0,11483901000.0
September 2021,58673000.0,24167000.0,11829688000.0
December 2021,64834000.0,22657000.0,11739616000.0
March 2022,57495000.0,25759000.0,12164945000.0
June 2022,58661000.0,28961000.0,12438653000.0
