,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2004,168377.04761904763,1075.142857142857,-151121.66666666666,,
March 2005,168377.04761904763,1075.142857142857,-151121.66666666666,,
June 2005,168377.04761904763,1075.142857142857,-151121.66666666666,,
September 2005,168377.04761904763,1075.142857142857,-151121.66666666666,,
December 2005,168377.04761904763,1075.142857142857,-151121.66666666666,,
March 2006,168377.04761904763,1075.142857142857,-151121.66666666666,,
June 2006,168377.04761904763,1075.142857142857,-151121.66666666666,,
September 2006,168377.04761904763,1075.142857142857,-151121.66666666666,,
December 2006,168377.04761904763,1075.142857142857,-151121.66666666666,,
March 2007,168377.04761904763,1075.142857142857,-151121.66666666666,,
June 2007,168377.04761904763,1075.142857142857,-151121.66666666666,,
September 2007,168377.04761904763,1075.142857142857,-151121.66666666666,,
December 2007,168377.04761904763,1075.142857142857,-151121.66666666666,,
March 2008,168377.04761904763,1075.142857142857,-151121.66666666666,,
June 2008,168377.04761904763,1075.142857142857,-151121.66666666666,,
September 2008,168377.04761904763,1075.142857142857,-151121.66666666666,,
December 2008,168377.04761904763,1075.142857142857,-151121.66666666666,,
March 2009,168377.04761904763,1075.142857142857,-151121.66666666666,,
June 2009,168377.04761904763,1075.142857142857,-151121.66666666666,,
September 2009,168377.04761904763,1075.142857142857,-151121.66666666666,,
December 2009,168377.04761904763,1075.142857142857,-151121.66666666666,,
March 2010,72673.0,0.0,-65039.0,,
June 2010,18512.0,0.0,-12494.0,,
September 2010,18969.0,0.0,-12784.0,,
December 2010,399067.0,0.0,-251273.0,9986.0,4227.0
March 2011,7283.0,0.0,-5648.0,,
June 2011,7275.0,0.0,-5615.0,10153.0,5385.0
September 2011,7355.0,0.0,-4019.0,6161.0,1899.0
December 2011,69240.0,0.0,-61968.0,4107.0,353.0
March 2012,12361.0,0.0,-10755.0,3800.0,354.0
June 2012,10770.0,0.0,-9081.0,3590.0,351.0
September 2012,15016.0,0.0,-13616.0,4133.0,1036.0
December 2012,72433.0,0.0,-63449.0,3984.0,1039.0
March 2013,11399.0,0.0,-9825.0,3817.0,1041.0
June 2013,11206.0,0.0,-9615.0,3671.0,1045.0
September 2013,11206.0,0.0,-9607.0,3497.0,1046.0
December 2013,55474.0,0.0,-46255.0,3344.0,1050.0
March 2014,16166.0,0.0,-12643.0,,
June 2014,16030.0,0.0,-12582.0,2919.0,1041.0
