,OperatingExpenses,Assets,AssetsCurrent
March 2009,12695500.0,,
June 2009,12695500.0,,
September 2009,12695500.0,,
December 2009,12695500.0,,
March 2010,13119000.0,,
June 2010,14373000.0,,
September 2010,14358000.0,,
December 2010,12586000.0,470925000.0,81775000.0
March 2011,12799000.0,,
June 2011,14315000.0,476628000.0,87154000.0
September 2011,14725000.0,460947000.0,78970000.0
December 2011,15371000.0,434029000.0,59084000.0
March 2012,14020000.0,414680000.0,58277000.0
