,NetIncomeLoss,Assets
December 2008,2031500.0,
March 2009,2031500.0,
June 2009,2031500.0,
September 2009,2031500.0,
December 2009,-967500.0,
March 2010,-967500.0,
June 2010,-1941000.0,
September 2010,-215000.0,1482861000.0
December 2010,-1332000.0,
March 2011,-1202000.0,
June 2011,-78000.0,1272794000.0
September 2011,-2017000.0,1177228000.0
December 2011,1376000.0,1116434000.0
March 2012,702000.0,1107798000.0
June 2012,559000.0,
September 2012,322000.0,1060187000.0
December 2012,219000.0,1048620000.0
March 2013,461000.0,1050783000.0
June 2013,575000.0,1007748000.0
September 2013,1053000.0,1015830000.0
December 2013,-2344000.0,1002374000.0
March 2014,369000.0,979023000.0
