,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,16032000.0,,
June 2009,,16531000.0,,
September 2009,,17744000.0,,
December 2009,,,1309724000.0,238874000.0
March 2010,4724750.0,20007000.0,,
June 2010,4724750.0,22617000.0,1306227000.0,283814000.0
September 2010,4724750.0,23342000.0,1389496000.0,344222000.0
December 2010,4724750.0,,,
March 2011,5690750.0,,,
June 2011,5690750.0,,,
September 2011,5690750.0,,,
December 2011,5690750.0,,3030742000.0,427569000.0
March 2012,5570500.0,3282000.0,3010173000.0,442740000.0
June 2012,5570500.0,-15771000.0,2967378000.0,402432000.0
September 2012,5570500.0,15439000.0,2955261000.0,390273000.0
December 2012,5570500.0,-6191000.0,2959039000.0,424104000.0
March 2013,7475000.0,-13459000.0,2948267000.0,430275000.0
June 2013,7475000.0,-24336000.0,3722488000.0,564226000.0
September 2013,7475000.0,-6534000.0,3648839000.0,511077000.0
December 2013,7475000.0,-2202000.0,3669018000.0,558442000.0
March 2014,6025000.0,-16497000.0,3637515000.0,548308000.0
June 2014,6025000.0,-9679000.0,3617364000.0,562870000.0
September 2014,6025000.0,15415000.0,3701338000.0,412455000.0
December 2014,6025000.0,-37242000.0,3564601000.0,335646000.0
March 2015,5400000.0,-26105000.0,3459457000.0,306640000.0
June 2015,5400000.0,-6922000.0,3481616000.0,357464000.0
September 2015,5400000.0,-6208000.0,3466203000.0,376838000.0
December 2015,5400000.0,-11356000.0,3406340000.0,393011000.0
March 2016,4850000.0,-16242000.0,3346717000.0,359232000.0
June 2016,4850000.0,-15106000.0,3295477000.0,299415000.0
September 2016,4850000.0,-17621000.0,3284885000.0,320545000.0
December 2016,4850000.0,-18214000.0,3240100000.0,338967000.0
March 2017,3325000.0,-24662000.0,3183527000.0,296538000.0
June 2017,3325000.0,-16363000.0,3184909000.0,308282000.0
September 2017,3325000.0,-25765000.0,3183056000.0,328711000.0
December 2017,3325000.0,42196000.0,3147926000.0,323164000.0
March 2018,,-41752000.0,3097909000.0,281159000.0
June 2018,,-20572000.0,3047620000.0,275139000.0
September 2018,,-18960000.0,3037417000.0,279267000.0
