,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,46532250.0,15609750.0,-19304000.0,,
June 2019,46532250.0,15609750.0,-19304000.0,,
September 2019,46532250.0,15609750.0,-19304000.0,,
December 2019,46532250.0,15609750.0,-19304000.0,,
March 2020,70113000.0,23071000.0,-27525000.0,,
June 2020,49206000.0,13891000.0,-4396000.0,,
September 2020,63925000.0,11639000.0,3159000.0,,
December 2020,65760000.0,16281000.0,-12259000.0,404550000.0,354405000.0
March 2021,86219000.0,23965000.0,-17375000.0,927849000.0,877102000.0
June 2021,106704000.0,27513000.0,-9692000.0,988953000.0,937255000.0
September 2021,116448000.0,33787000.0,-24803000.0,980260000.0,864745000.0
December 2021,125869000.0,35902000.0,-26312000.0,982960000.0,857413000.0
March 2022,132154000.0,36052000.0,-29495000.0,1019344000.0,872546000.0
June 2022,139811000.0,36144000.0,-24515000.0,977453000.0,826579000.0
