,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,71983000.0,,,
June 2015,4949000.0,,,
September 2015,-4734000.0,,,
December 2015,66119000.0,5358685000.0,,
March 2016,75446000.0,,,
June 2016,8943000.0,,,
September 2016,2472000.0,,,
December 2016,65180000.0,5581126000.0,533307000.0,573505000.0
March 2017,69308000.0,5551913000.0,454404000.0,568897000.0
June 2017,17864000.0,5665239000.0,483585000.0,
September 2017,10204000.0,5855070000.0,538918000.0,
December 2017,96465000.0,6237066000.0,657032000.0,
March 2018,79091000.0,6327633000.0,663933000.0,
June 2018,21551000.0,6476393000.0,696059000.0,
September 2018,12331000.0,6654596000.0,721193000.0,
December 2018,69304000.0,7357729000.0,839769000.0,
March 2019,94809000.0,7569432000.0,830380000.0,
June 2019,22056000.0,7666885000.0,752081000.0,
September 2019,5353000.0,7840211000.0,765402000.0,
December 2019,91718000.0,8170048000.0,859856000.0,
March 2020,72542000.0,8093225000.0,672919000.0,
June 2020,37965000.0,8426035000.0,867200000.0,
September 2020,18273000.0,8429657000.0,732828000.0,
December 2020,103544000.0,8735853000.0,871013000.0,
March 2021,117293000.0,8928645000.0,1000904000.0,
June 2021,25119000.0,9039022000.0,1006795000.0,
September 2021,-11576000.0,10369635000.0,1392606000.0,
December 2021,69943000.0,12765257000.0,1614767000.0,
March 2022,96178000.0,13249487000.0,2046576000.0,
June 2022,-6575000.0,12923008000.0,1643838000.0,
