,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,117825500.0,,,
June 2008,117825500.0,,,
September 2008,117825500.0,,,
December 2008,117825500.0,,,
March 2009,111893000.0,,,
June 2009,106093000.0,,,
September 2009,118579000.0,,,
December 2009,119217000.0,,,
March 2010,113455000.0,,,
June 2010,107281000.0,,,
September 2010,114210000.0,,,
December 2010,117513000.0,,,
March 2011,116722000.0,,,
June 2011,112446000.0,,,
September 2011,126741000.0,,,
December 2011,121088000.0,,,
March 2012,122152000.0,,,
June 2012,120308000.0,,,
September 2012,131875000.0,,,
December 2012,136089000.0,,,
March 2013,119008000.0,,,
June 2013,124408000.0,,,
September 2013,123521000.0,,,
December 2013,118716000.0,,,
March 2014,113720000.0,,,
June 2014,117111000.0,,,
September 2014,116120000.0,,,
December 2014,123735000.0,,,
March 2015,114514000.0,,,
June 2015,118342000.0,,,
September 2015,105797000.0,,,
December 2015,131245000.0,,,
March 2016,109212000.0,,,
June 2016,107903000.0,,,
September 2016,115442000.0,,,
December 2016,121586000.0,,,
March 2017,112127000.0,,,
June 2017,108227000.0,,,
September 2017,118288000.0,,,
December 2017,137844000.0,,,
March 2018,118471000.0,,,
June 2018,124210000.0,,,
September 2018,123207000.0,,,
December 2018,132455000.0,,,
March 2019,128006000.0,18325000.0,,
June 2019,116417000.0,18325000.0,,
September 2019,120514000.0,18325000.0,,
December 2019,113183000.0,18325000.0,,
March 2020,98491000.0,-114810000.0,,
June 2020,114312000.0,-46639000.0,,
September 2020,106639000.0,13320000.0,,
December 2020,108792000.0,7764000.0,,
March 2021,106738000.0,45205000.0,,
June 2021,115620000.0,24095000.0,,
September 2021,115563000.0,78868000.0,,
December 2021,121248000.0,39003000.0,,
March 2022,109036000.0,19831000.0,,
June 2022,114672000.0,-13298000.0,,
