,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,525000.0,17400000.0,7300000.0,,
June 2010,525000.0,15000000.0,16100000.0,631900000.0,360500000.0
September 2010,525000.0,15400000.0,15600000.0,657000000.0,380400000.0
December 2010,525000.0,14600000.0,5100000.0,669200000.0,370400000.0
March 2011,475000.0,17900000.0,8900000.0,722000000.0,422900000.0
June 2011,475000.0,18500000.0,19800000.0,761100000.0,438200000.0
September 2011,475000.0,19400000.0,22400000.0,729200000.0,435400000.0
December 2011,475000.0,18500000.0,-14200000.0,730700000.0,427400000.0
March 2012,575000.0,18000000.0,15600000.0,754100000.0,454700000.0
June 2012,575000.0,18100000.0,20400000.0,765200000.0,473800000.0
September 2012,575000.0,19000000.0,16000000.0,766800000.0,479800000.0
December 2012,575000.0,20500000.0,13600000.0,780000000.0,481200000.0
March 2013,600000.0,17700000.0,11000000.0,774200000.0,476700000.0
June 2013,600000.0,16200000.0,14400000.0,762500000.0,471500000.0
September 2013,600000.0,18300000.0,19100000.0,761100000.0,472200000.0
December 2013,600000.0,19500000.0,-4100000.0,784900000.0,473100000.0
March 2014,850000.0,21400000.0,2200000.0,801200000.0,469600000.0
June 2014,850000.0,21900000.0,1600000.0,806000000.0,462900000.0
September 2014,850000.0,32000000.0,-2700000.0,1353900000.0,608000000.0
December 2014,850000.0,40900000.0,-33500000.0,1293900000.0,541300000.0
March 2015,1300000.0,31800000.0,-3400000.0,1243800000.0,495300000.0
June 2015,1300000.0,31100000.0,9000000.0,1290100000.0,538200000.0
September 2015,1300000.0,30800000.0,10100000.0,1237400000.0,502300000.0
December 2015,1300000.0,30900000.0,-87700000.0,1112900000.0,444300000.0
March 2016,1650000.0,30300000.0,-1300000.0,1129700000.0,464700000.0
June 2016,1650000.0,30200000.0,12100000.0,1120800000.0,461300000.0
September 2016,1650000.0,32600000.0,12100000.0,1100800000.0,445000000.0
December 2016,1650000.0,33500000.0,6400000.0,1087500000.0,438100000.0
March 2017,2250000.0,30900000.0,4400000.0,1133100000.0,476800000.0
June 2017,2250000.0,31900000.0,19700000.0,1168400000.0,501000000.0
September 2017,2250000.0,33400000.0,19800000.0,1180900000.0,514000000.0
December 2017,2250000.0,37100000.0,-14800000.0,1200200000.0,506700000.0
