,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,,,,,
September 2010,,,,,
December 2010,,,,,
March 2011,,,,,
June 2011,541135.0,-652849.75,,,
September 2011,541135.0,-652849.75,,,
December 2011,541135.0,-652849.75,,,
March 2012,541135.0,-652849.75,,,
June 2012,33900.0,1534.0,,,
September 2012,382392.0,-426155.0,,,
December 2012,57343.0,-175463.0,,,
March 2013,269152.0,-420569.0,,,
June 2013,474517.0,-517308.0,,,
September 2013,405642.0,-424717.0,,,
December 2013,11149.0,-21024.0,,,
March 2014,60158.0,295813.0,,,
June 2014,1303531.0,-1205440.0,,,
September 2014,463628.0,-465483.0,,,
December 2014,348337.0,-351328.0,,,
March 2015,1678320.0,-1688424.0,,,
June 2015,629656.0,-635725.0,,,
September 2015,1171116.0,-2114316.0,,,
December 2015,1295407.0,-1236811.0,,,
March 2016,2124952.0,-2645415.0,,,
June 2016,1832611.0,-1783635.0,,,
September 2016,1256596.0,-1577913.0,,,
December 2016,503604.0,-1025028.0,,,
March 2017,973459.0,-688931.0,,,
June 2017,71271.0,-79439.0,,,
September 2017,135441.0,-146743.0,,,
December 2017,27380.0,1137417.0,,,
March 2018,75069.0,-1264849.0,,,
June 2018,33939.0,-159802.0,,,
September 2018,39153.0,47125.0,,,
December 2018,95662.0,-372290.0,,,
March 2019,392900.0,-261325.0,,,
June 2019,178739.0,-442221.0,,,
September 2019,81044.0,-587085.0,,,
December 2019,176593.0,39285.0,,,
March 2020,144647.0,-520135.0,,,
June 2020,119365.0,187201.0,,,
September 2020,77018.0,-83982.0,,,
December 2020,81507.0,-3127846.0,,,
March 2021,108296.0,2839246.0,,,
June 2021,415210.0,-560924.0,,,
September 2021,101292.0,-183065.0,,,
December 2021,104150.0,-481639.0,,,
March 2022,555197.0,-444071.0,,,
June 2022,3377656.0,-3721594.0,,,
