,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2019,,,-67402.0,81087942.0,551759.0,
March 2020,11856000.0,7212500.0,372169.0,81489441.0,453740.0,
June 2020,11856000.0,7212500.0,-106070.0,81350607.0,300508.0,
September 2020,22041000.0,8978000.0,-73854.0,81305149.0,251904.0,
December 2020,15992000.0,8552000.0,-26369245.0,220282000.0,47948000.0,172334000.0
March 2021,9789000.0,8768000.0,930716.0,81225360.0,168073.0,
June 2021,9080000.0,10189000.0,-4992397.0,81130625.0,71317.0,
September 2021,16529000.0,11188000.0,-10599000.0,229267000.0,63260000.0,166007000.0
December 2021,13014000.0,13406000.0,-5409319.0,221310000.0,57230000.0,164080000.0
March 2022,23879000.0,12619000.0,-6347000.0,220503000.0,57553000.0,162950000.0
June 2022,15628000.0,11607000.0,-3545000.0,223728000.0,63599000.0,160129000.0
