,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,-4522.0,42090.0,24618.0,
June 2016,198489.0,388781.0,370702.0,
September 2016,850697.0,,,
December 2016,357755.0,3228902.0,2699155.0,
March 2017,435488.0,3288040.0,2574763.0,
June 2017,729886.0,5713707.0,4889956.0,46142.0
September 2017,511780.0,5727327.0,4709106.0,46092.0
December 2017,732540.0,6418180.0,5276723.0,46010.0
March 2018,792358.0,8171313.0,6323415.0,512958.0
June 2018,537136.0,9932595.0,8009696.0,737638.0
September 2018,1037049.0,12032848.0,9971432.0,773988.0
