,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-65500000.0,,
June 2009,-65500000.0,,
September 2009,-65500000.0,,
December 2009,-65500000.0,,
March 2010,-197000000.0,,
June 2010,222000000.0,,
September 2010,-33000000.0,,
December 2010,-91000000.0,8029000000.0,898000000.0
March 2011,-237000000.0,,
June 2011,-22000000.0,7980000000.0,922000000.0
September 2011,-28000000.0,7897000000.0,867000000.0
December 2011,-154000000.0,7810000000.0,806000000.0
March 2012,-192000000.0,7797000000.0,825000000.0
June 2012,-25000000.0,7822000000.0,870000000.0
