,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,13254000.0,2803500.0,7934000.0,-7744000.0,,,
June 2019,13254000.0,2803500.0,7934000.0,-6856000.0,,,
September 2019,12970000.0,2359000.0,8212000.0,-9601000.0,,,
December 2019,11815000.0,2502000.0,6557000.0,-6525000.0,41633000.0,12700000.0,28933000.0
March 2020,13518000.0,2900000.0,8080000.0,-9705000.0,,,
June 2020,9858000.0,2107000.0,6834000.0,-8266000.0,,,
September 2020,15433000.0,2706000.0,7879000.0,-8845000.0,46547000.0,18149000.0,28398000.0
December 2020,29682000.0,3105000.0,12064000.0,-4534000.0,121070000.0,86140000.0,34930000.0
March 2021,34449000.0,3321000.0,11927000.0,-6961000.0,115486000.0,81244000.0,34242000.0
June 2021,22472000.0,3323000.0,11425000.0,-11402000.0,101804000.0,68450000.0,33354000.0
September 2021,19622000.0,3293000.0,13607000.0,-11514000.0,89997000.0,56445000.0,33552000.0
December 2021,18903000.0,2852000.0,13558000.0,-13282000.0,76097000.0,43613000.0,32484000.0
March 2022,21009000.0,3206000.0,14487000.0,-15586000.0,61651000.0,27233000.0,34418000.0
June 2022,22576000.0,3361000.0,15235000.0,-15824000.0,75229000.0,35057000.0,40172000.0
