,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,131372750.0,9534000.0,,
June 2009,131372750.0,9534000.0,,
September 2009,131372750.0,9534000.0,,
December 2009,131372750.0,9534000.0,,
March 2010,129044000.0,4660000.0,,
June 2010,138190000.0,12043000.0,1328477000.0,293275000.0
September 2010,139455000.0,15533000.0,1316665000.0,287528000.0
December 2010,137809000.0,3821000.0,1307622000.0,264699000.0
March 2011,129982000.0,5913000.0,1331105000.0,268309000.0
June 2011,137153000.0,11101000.0,1352518000.0,290919000.0
September 2011,137752000.0,9768000.0,1358068000.0,304194000.0
December 2011,136826000.0,1826000.0,1362425000.0,322212000.0
March 2012,136961000.0,4565000.0,1358708000.0,311540000.0
June 2012,144864000.0,10747000.0,1374736000.0,331370000.0
September 2012,143490000.0,10079000.0,1391016000.0,352151000.0
December 2012,140308000.0,1826000.0,1283474000.0,241312000.0
March 2013,138211000.0,4862000.0,1298242000.0,261923000.0
June 2013,143416000.0,11229000.0,1328208000.0,290968000.0
September 2013,145912000.0,16169000.0,1315355000.0,280890000.0
December 2013,157454000.0,-4585000.0,1276156000.0,239215000.0
March 2014,144217000.0,2449000.0,1320264000.0,280440000.0
June 2014,154256000.0,13783000.0,1379180000.0,314640000.0
September 2014,156496000.0,12132000.0,1377125000.0,303850000.0
December 2014,164303000.0,2990000.0,1433076000.0,287001000.0
March 2015,167471000.0,2224000.0,1572737000.0,340736000.0
June 2015,199001000.0,26934000.0,1709991000.0,437917000.0
September 2015,210851000.0,25553000.0,1709459000.0,414373000.0
December 2015,225565000.0,4291000.0,1850816000.0,436022000.0
March 2016,231497000.0,-10041000.0,2023863000.0,478686000.0
June 2016,264971000.0,15652000.0,2245750000.0,590464000.0
September 2016,287389000.0,23142000.0,2254025000.0,580666000.0
December 2016,304006000.0,21393000.0,2449484000.0,593811000.0
March 2017,318413000.0,-5051000.0,2664820000.0,659163000.0
June 2017,367865000.0,6348000.0,2891441000.0,811375000.0
September 2017,374194000.0,17316000.0,2911096000.0,942716000.0
December 2017,384296000.0,77922000.0,3072960000.0,794538000.0
March 2018,383945000.0,-14185000.0,3090443000.0,828901000.0
June 2018,385029000.0,-3933000.0,3122988000.0,872886000.0
September 2018,375940000.0,25164000.0,3072424000.0,845231000.0
December 2018,352896000.0,-26976000.0,3009928000.0,797418000.0
March 2019,369154000.0,-6831000.0,3075688000.0,808431000.0
June 2019,368565000.0,15370000.0,3132153000.0,863920000.0
September 2019,378378000.0,13006000.0,3118718000.0,851894000.0
December 2019,373651000.0,-10170000.0,3126926000.0,830276000.0
March 2020,372474000.0,14662000.0,3195743000.0,903485000.0
June 2020,346183000.0,39569000.0,3184580000.0,900111000.0
September 2020,368594000.0,51884000.0,3312893000.0,976898000.0
December 2020,368280000.0,66378000.0,3222450000.0,851237000.0
March 2021,354519000.0,53363000.0,3284832000.0,926848000.0
June 2021,374079000.0,48180000.0,3282298000.0,926869000.0
September 2021,380681000.0,68930000.0,3419940000.0,1071619000.0
December 2021,405737000.0,19107000.0,3445570000.0,1076662000.0
March 2022,376591000.0,93390000.0,3425932000.0,1051218000.0
June 2022,403366000.0,99562000.0,3581668000.0,1213203000.0
