,NetIncomeLoss,Assets
March 2008,23261750.0,
June 2008,23261750.0,
September 2008,23261750.0,
December 2008,23261750.0,
March 2009,12720000.0,
June 2009,12720000.0,
September 2009,8410000.0,
December 2009,1939000.0,26605551000.0
March 2010,3891000.0,
June 2010,3840000.0,
September 2010,11036000.0,29660427000.0
December 2010,-28317000.0,28498768000.0
March 2011,16251000.0,30054599000.0
June 2011,9561000.0,
September 2011,22494000.0,33151121000.0
December 2011,13552000.0,30404365000.0
March 2012,11084000.0,32696398000.0
June 2012,7984000.0,32383711000.0
September 2012,12488000.0,33861696000.0
December 2012,10220000.0,33199557000.0
March 2013,6557000.0,35144104000.0
June 2013,10378000.0,35056554000.0
September 2013,10034000.0,
December 2013,10034000.0,37870700000.0
March 2014,11133250.0,38980376000.0
June 2014,11133250.0,40155499000.0
September 2014,11133250.0,41608206000.0
December 2014,11133250.0,43385026000.0
March 2015,,43294000000.0
June 2015,,45159000000.0
September 2015,,47226000000.0
December 2015,,48734000000.0
March 2016,,50186000000.0
June 2016,,51829000000.0
September 2016,,55064000000.0
December 2016,,54673000000.0
March 2017,,56257000000.0
June 2017,,57597000000.0
September 2017,,59843000000.0
December 2017,,61162000000.0
March 2018,,59093000000.0
June 2018,,60303000000.0
September 2018,,62062000000.0
December 2018,,60547000000.0
March 2019,,63526000000.0
June 2019,,66034000000.0
September 2019,,67804000000.0
December 2019,,71676000000.0
March 2020,,75849000000.0
June 2020,,83965000000.0
September 2020,,84698000000.0
December 2020,,95679000000.0
March 2021,,103764000000.0
June 2021,,104331000000.0
September 2021,,106282000000.0
December 2021,,109113000000.0
March 2022,,114423000000.0
June 2022,,113386000000.0
