,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,8111395.75,3576112.0,-766196.75,,,
June 2010,8111395.75,3576112.0,-766196.75,,,
September 2010,8111395.75,3576112.0,-766196.75,,,
December 2010,8111395.75,3576112.0,-766196.75,,,
March 2011,9730675.0,4538003.5,596182.25,,,
June 2011,9730675.0,4538003.5,596182.25,,,
September 2011,9730675.0,4538003.5,596182.25,,,
December 2011,9730675.0,4538003.5,596182.25,24854144.0,15328955.0,9525189.0
March 2012,10784468.0,5270048.0,787147.0,,,
June 2012,11126121.0,6049283.0,-1158622.0,,,
September 2012,13890378.0,8229877.0,-3961815.0,,,
December 2012,12018753.0,6316444.0,-119015.0,27318502.0,16501025.0,10817477.0
March 2013,11700620.0,5722684.0,371916.0,25765859.0,14519189.0,11246670.0
June 2013,11376545.0,5448955.0,304691.0,26935192.0,14852643.0,12082549.0
September 2013,11293967.0,5320571.0,-808554.0,27918808.0,15884062.0,12034746.0
December 2013,12155080.0,5749446.0,153953.0,30391138.0,17517447.0,12873691.0
March 2014,11944422.0,5081793.0,-779290.0,27962673.0,14807776.0,13154897.0
June 2014,10176907.0,4502977.0,1509414.0,32083296.0,19097042.0,12986254.0
September 2014,10717679.0,4369155.0,468125.0,32725709.0,20442586.0,12283123.0
December 2014,10645848.0,4416766.0,1962136.0,33931294.0,22090767.0,11840527.0
March 2015,10296544.0,4470400.0,1711626.0,35568285.0,24035669.0,11532616.0
June 2015,10689247.0,4712704.0,1875328.0,38530732.0,25325178.0,13205554.0
September 2015,12409788.0,5657740.0,105971.0,38037988.0,25213633.0,12824355.0
December 2015,13060919.0,5567464.0,6669523.0,44506912.0,27932724.0,16574188.0
March 2016,11672606.0,5480714.0,1760305.0,43787046.0,27423288.0,16363758.0
June 2016,11588972.0,5204892.0,1282723.0,38799548.0,22837410.0,15962138.0
September 2016,11111058.0,5222560.0,2225413.0,35328267.0,19731329.0,15596938.0
December 2016,10143331.0,-10427452.0,19803561.0,58583602.0,26288365.0,32295237.0
March 2017,,5287338.0,1417540.0,61600611.0,29810649.0,31789962.0
June 2017,,4681705.0,1969529.0,52718175.0,21789151.0,30929024.0
September 2017,,4621566.0,3695099.0,55223161.0,24117190.0,31105971.0
