,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,39181250.0,1936750.0,,
June 2009,39181250.0,1936750.0,,
September 2009,39181250.0,1936750.0,,
December 2009,39181250.0,1936750.0,,
March 2010,42997000.0,1194000.0,,
June 2010,42860000.0,1194000.0,,
September 2010,44554000.0,-3358000.0,,
December 2010,44264000.0,14859000.0,217959000.0,185970000.0
March 2011,50071000.0,-444000.0,,
June 2011,47188000.0,-7798000.0,162806000.0,130413000.0
September 2011,46314000.0,-7787000.0,157975000.0,125845000.0
December 2011,53049000.0,-3409000.0,179559000.0,149193000.0
March 2012,45033000.0,2719000.0,141715000.0,113794000.0
June 2012,43150000.0,470000.0,137733000.0,110051000.0
September 2012,44767000.0,2693000.0,153668000.0,125157000.0
December 2012,53319000.0,8787000.0,181985000.0,155998000.0
March 2013,51521000.0,7697000.0,165226000.0,133638000.0
June 2013,53674000.0,3698000.0,171326000.0,140525000.0
September 2013,55692000.0,3533000.0,179438000.0,139035000.0
December 2013,70208000.0,69450000.0,315636000.0,219007000.0
March 2014,57929000.0,3970000.0,280578000.0,176390000.0
June 2014,60832000.0,1909000.0,276529000.0,171100000.0
September 2014,64703000.0,1617000.0,298370000.0,184143000.0
December 2014,83672000.0,1358000.0,376865000.0,258062000.0
March 2015,71593000.0,2739000.0,320398000.0,195066000.0
June 2015,71575000.0,1668000.0,320770000.0,184434000.0
September 2015,75822000.0,-2071000.0,331806000.0,151727000.0
December 2015,86198000.0,110000.0,429129000.0,248463000.0
March 2016,59494000.0,13429000.0,392058000.0,196876000.0
June 2016,81831000.0,-904000.0,414822000.0,194370000.0
September 2016,84763000.0,-3098000.0,424276000.0,195415000.0
December 2016,98346000.0,3095000.0,485076000.0,260641000.0
March 2017,89220000.0,-5903000.0,441301000.0,190638000.0
June 2017,93902000.0,-7499000.0,412875000.0,161702000.0
September 2017,95550000.0,-786000.0,395441000.0,150982000.0
December 2017,108513000.0,-95690000.0,433815000.0,265197000.0
March 2018,148263000.0,-50909000.0,526274000.0,317234000.0
June 2018,158279000.0,-64911000.0,452893000.0,223138000.0
September 2018,134548000.0,-47923000.0,501467000.0,255160000.0
December 2018,130024000.0,-42327000.0,461219000.0,215267000.0
March 2019,109142000.0,-39244000.0,452889000.0,184953000.0
June 2019,99677000.0,-24681000.0,449174000.0,178632000.0
September 2019,99678000.0,-30938000.0,399801000.0,133681000.0
December 2019,108085000.0,-26978000.0,417727000.0,177363000.0
March 2020,101984000.0,-16333000.0,456735000.0,210884000.0
June 2020,129115000.0,36356000.0,645142000.0,400206000.0
September 2020,141219000.0,23391000.0,842982000.0,595609000.0
December 2020,143265000.0,12587000.0,830214000.0,582740000.0
March 2021,126932000.0,16093000.0,893724000.0,604256000.0
June 2021,138315000.0,309911000.0,1101725000.0,605224000.0
September 2021,127859000.0,30426000.0,1064917000.0,564672000.0
December 2021,119724000.0,32942000.0,1065966000.0,551790000.0
March 2022,112758000.0,10123000.0,1064445000.0,543805000.0
June 2022,109563000.0,7147000.0,1006950000.0,491774000.0
