,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,2212500.0,11683500.0,-6161250.0,,,
June 2009,2212500.0,11683500.0,-6161250.0,,,
September 2009,2212500.0,11683500.0,-6161250.0,,,
December 2009,2212500.0,11683500.0,-6161250.0,736463000.0,,
March 2010,2027000.0,11809000.0,2078000.0,,,
June 2010,1900000.0,12162000.0,4569000.0,,,
September 2010,1112000.0,12037000.0,4015000.0,,,
December 2010,1278000.0,21557000.0,-16588000.0,787470000.0,487940000.0,
March 2011,1183000.0,25293000.0,-3036000.0,,,
June 2011,1014000.0,16573000.0,25564000.0,1071692000.0,584176000.0,
September 2011,796000.0,8548000.0,21163000.0,1011214000.0,567406000.0,
December 2011,1235000.0,35503000.0,14461000.0,1010286000.0,564593000.0,
March 2012,1508000.0,30835000.0,35419000.0,1099199000.0,655036000.0,
June 2012,1189000.0,23410000.0,23217000.0,1093999000.0,670136000.0,
September 2012,1759000.0,25497000.0,19579000.0,1158130000.0,689005000.0,
December 2012,2692000.0,46415000.0,8177000.0,1693107000.0,978995000.0,
March 2013,2702000.0,42443000.0,19475000.0,2054349000.0,1323257000.0,
June 2013,2801000.0,43653000.0,-20511000.0,1944547000.0,1246969000.0,
September 2013,2778000.0,38731000.0,-9067000.0,1947761000.0,1244021000.0,
December 2013,2884000.0,42544000.0,-15580000.0,1821231000.0,1007878000.0,
March 2014,3710000.0,46835000.0,2163000.0,1858498000.0,1052866000.0,
June 2014,3575000.0,42835000.0,-20511000.0,1762510000.0,974417000.0,
September 2014,2862000.0,41276000.0,-9067000.0,1672952000.0,937129000.0,
December 2014,3858000.0,42668000.0,-53046000.0,1495724000.0,835930000.0,
March 2015,3086000.0,35674000.0,232000.0,1442475000.0,833604000.0,
June 2015,2779000.0,37848000.0,6771000.0,1420414000.0,807018000.0,
September 2015,2982000.0,35512000.0,-31476000.0,1336752000.0,750704000.0,
December 2015,2315000.0,31359000.0,-51160000.0,1270230000.0,710001000.0,
March 2016,2479000.0,35062000.0,-9152000.0,1307965000.0,733452000.0,
June 2016,2714000.0,36302000.0,-1899000.0,1308472000.0,750052000.0,
September 2016,2597000.0,36348000.0,-8008000.0,1308056000.0,754916000.0,
December 2016,2181000.0,37276000.0,-12984000.0,1262951000.0,726236000.0,99514000.0
March 2017,2843000.0,41338000.0,-11453000.0,1326233000.0,784094000.0,
June 2017,2608000.0,34463000.0,-6293000.0,1311951000.0,775064000.0,
September 2017,2457000.0,39753000.0,-12018000.0,1329910000.0,785901000.0,
December 2017,2394000.0,35122000.0,-30278000.0,1290112000.0,783193000.0,85671000.0
March 2018,2877000.0,35921000.0,17647000.0,1353055000.0,850930000.0,
June 2018,2754000.0,33960000.0,5697000.0,1310370000.0,836252000.0,
September 2018,2591000.0,33709000.0,2295000.0,1274080000.0,804675000.0,
December 2018,2924000.0,31199000.0,-12291000.0,1251256000.0,779481000.0,86903000.0
March 2019,2617000.0,35905000.0,1977000.0,1325256000.0,837473000.0,
June 2019,2544000.0,35746000.0,-6424000.0,1269528000.0,786213000.0,
September 2019,2309000.0,34954000.0,-19144000.0,1189602000.0,732394000.0,
December 2019,2389000.0,31092000.0,-24835000.0,1114307000.0,644262000.0,95247000.0
March 2020,2410000.0,31957000.0,-25486000.0,1060254000.0,638892000.0,
June 2020,2132000.0,28441000.0,-5045000.0,1031294000.0,641201000.0,
September 2020,2240000.0,33451000.0,-12643000.0,1016347000.0,638415000.0,
December 2020,2231000.0,37093000.0,-17214000.0,1031884000.0,658599000.0,53431000.0
March 2021,2553000.0,34028000.0,13574000.0,1071448000.0,715565000.0,
June 2021,2528000.0,32566000.0,-2773000.0,1127438000.0,772240000.0,
September 2021,2370000.0,32217000.0,11187000.0,1144259000.0,796243000.0,
December 2021,2653000.0,32961000.0,27598000.0,1182685000.0,813304000.0,68272000.0
March 2022,2920000.0,36227000.0,23922000.0,1269301000.0,911470000.0,
June 2022,2238000.0,34669000.0,67171000.0,1289184000.0,929381000.0,
