,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2007,520450250.0,211231250.0,,
September 2007,520450250.0,211231250.0,,
December 2007,520450250.0,211231250.0,,
March 2008,520450250.0,211231250.0,,
June 2008,541872000.0,228964000.0,,
September 2008,533341000.0,276710000.0,,
December 2008,467272000.0,242263000.0,,
March 2009,524325000.0,175135000.0,,
June 2009,503226000.0,212564000.0,,
September 2009,549119000.0,231435000.0,,
December 2009,568756000.0,228527000.0,,
March 2010,613977000.0,192366000.0,,
June 2010,502262000.0,240427000.0,,
September 2010,549828000.0,251435000.0,,
December 2010,589895000.0,273785000.0,,
March 2011,662365000.0,223863000.0,,
June 2011,615930000.0,226114000.0,,
September 2011,609474000.0,237009000.0,,
December 2011,607070000.0,284694000.0,,
March 2012,660008000.0,175342000.0,,
June 2012,591650000.0,258027000.0,,
September 2012,621712000.0,289444000.0,,
December 2012,638654000.0,269546000.0,,
March 2013,681803000.0,195886000.0,,
