,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,,48556750.0,,,
June 2008,,48556750.0,,,
September 2008,,48556750.0,,,
December 2008,,48556750.0,,10627489000.0,
March 2009,,54740500.0,197885500.0,,
June 2009,,54740500.0,197885500.0,,
September 2009,,33534000.0,197885500.0,,
December 2009,,30921000.0,197885500.0,11734972000.0,1271963000.0
March 2010,,48754000.0,240111000.0,,
June 2010,,44255000.0,42843000.0,,
September 2010,,44734000.0,107387000.0,11714331000.0,949300000.0
December 2010,,38690000.0,226659000.0,12149992000.0,1121423000.0
March 2011,199750000.0,45532000.0,247202000.0,12251446000.0,1108982000.0
June 2011,199750000.0,54774000.0,148228000.0,14641403000.0,1264026000.0
September 2011,199750000.0,57745000.0,66765000.0,15078048000.0,1237170000.0
December 2011,199750000.0,14949000.0,206805000.0,15518616000.0,1275494000.0
March 2012,238250000.0,104000000.0,1115000000.0,17407790000.0,1055983000.0
June 2012,238250000.0,55500000.0,111421000.0,17859419000.0,1037561000.0
September 2012,238250000.0,82000000.0,36000000.0,18297560000.0,1089717000.0
December 2012,238250000.0,191500000.0,306579000.0,43230000000.0,5404000000.0
March 2013,417250000.0,162000000.0,322000000.0,44368000000.0,6359000000.0
June 2013,417250000.0,124000000.0,320000000.0,43651000000.0,5858000000.0
September 2013,417250000.0,122000000.0,355000000.0,43556000000.0,6582000000.0
December 2013,417250000.0,74000000.0,-541000000.0,49900000000.0,6239000000.0
March 2014,514750000.0,76000000.0,415000000.0,43589000000.0,7069000000.0
June 2014,514750000.0,81000000.0,471000000.0,44223000000.0,7213000000.0
September 2014,514750000.0,152000000.0,342000000.0,48571000000.0,7444000000.0
December 2014,514750000.0,68000000.0,108000000.0,62518000000.0,6029000000.0
March 2015,565250000.0,100000000.0,281000000.0,50629000000.0,6206000000.0
June 2015,565250000.0,162000000.0,654000000.0,67551000000.0,7259000000.0
September 2015,565250000.0,94000000.0,417000000.0,64145000000.0,5325000000.0
December 2015,565250000.0,119000000.0,46000000.0,65173000000.0,4698000000.0
March 2016,371000000.0,81000000.0,311000000.0,64315000000.0,4759000000.0
June 2016,371000000.0,74000000.0,370000000.0,66041000000.0,5329000000.0
September 2016,371000000.0,71000000.0,74000000.0,67927000000.0,5481000000.0
December 2016,371000000.0,122000000.0,-458000000.0,70191000000.0,5729000000.0
March 2017,,110000000.0,324000000.0,72437000000.0,5505000000.0
June 2017,,86000000.0,261000000.0,62392000000.0,3476000000.0
September 2017,,87000000.0,537000000.0,64167000000.0,3420000000.0
