,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2008,9332.0,-19073.0,,
December 2008,9332.0,-19073.0,,
March 2009,9332.0,-4411.5,,
June 2009,9332.0,-4411.5,,
September 2009,9332.0,-4411.5,,
December 2009,9332.0,-4411.5,,
March 2010,6116.0,-6116.0,,
June 2010,6116.0,-6116.0,,
September 2010,6116.0,-6116.0,,
December 2010,6116.0,-6116.0,,14982.0
March 2011,236.0,-236.0,,
June 2011,19154.0,-19154.0,,
September 2011,22140.0,-22140.0,,
December 2011,22519.0,-22519.0,,106.0
March 2012,15439.0,-15673.0,,88.0
June 2012,14097.0,-14498.0,,30580.0
September 2012,17739.0,-7911.0,,7113.0
December 2012,25625.0,-7728.0,,9688.0
March 2013,75887.0,1816.0,,1569.0
June 2013,35600.0,-10308.0,,5913.0
September 2013,41972.0,11989.0,,26222.0
December 2013,31515.0,-8287.0,14205.0,14205.0
March 2014,75887.0,-32521.0,,122804.0
June 2014,102645.0,-62995.0,53868.0,38524.0
September 2014,71685.0,-39294.0,871284.0,7267.0
December 2014,71129.0,-4672.0,906198.0,37601.0
March 2015,80970.0,-26542.0,893670.0,31619.0
June 2015,95520.0,4757.0,909691.0,54186.0
September 2015,108651.0,-20070.0,878699.0,28909.0
December 2015,57027.0,31379.0,890572.0,46416.0
March 2016,85080.0,5267.0,899045.0,59885.0
June 2016,134526.0,-16376.0,,
September 2016,96554.0,-6711.0,876278.0,49056.0
December 2016,95731.0,-1187.0,884042.0,62439.0
March 2017,90027.0,3704.0,875496.0,59862.0
June 2017,101969.0,-17055.0,858513.0,48564.0
September 2017,110516.0,-23729.0,846740.0,42287.0
December 2017,95188.0,594.0,852570.0,53613.0
March 2018,114200.0,-11365.0,836779.0,43319.0
June 2018,142469.0,-6202.0,,
September 2018,127705.0,1300.0,829965.0,47076.0
December 2018,139996.0,-5055067.0,842766.0,65373.0
March 2019,164392.0,-19586.0,869471.0,97574.0
June 2019,117460.0,-293132.0,,
September 2019,128076.0,-33647.0,889201.0,128297.0
December 2019,,-7774698.0,2542323.0,122172.0
March 2020,,-742641.0,2457121.0,92026.0
June 2020,,-260285.0,1182494.0,14528.0
September 2020,,-183760.0,1236520.0,82766.0
December 2020,,-366663.0,3918994.0,2776425.0
March 2021,,-1833214.0,8252500.0,2054377.0
June 2021,,-1152514.0,6800414.0,926136.0
September 2021,,-1377558.0,6548919.0,276062.0
December 2021,,-5459442.0,6146420.0,237897.0
March 2022,,-2455084.0,5914491.0,251089.0
June 2022,,-2135122.0,5740707.0,363783.0
