,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,3091000.0,-4181000.0,,
June 2018,2551000.0,-3589000.0,,
September 2018,3911000.0,-5700000.0,,
December 2018,7296000.0,-9715000.0,88081000.0,88051000.0
March 2019,7765000.0,-10452000.0,77588000.0,77279000.0
June 2019,10527000.0,-13658000.0,151837000.0,151551000.0
September 2019,9545000.0,-12831000.0,141892000.0,140971000.0
December 2019,14148000.0,-18288000.0,123428000.0,122499000.0
March 2020,11872000.0,-16343000.0,105156000.0,104324000.0
June 2020,8622000.0,-12979000.0,93139000.0,92406000.0
September 2020,8228000.0,-11979000.0,108797000.0,107419000.0
December 2020,5766000.0,-8666000.0,149974000.0,148686000.0
March 2021,8595000.0,-12514000.0,138443000.0,137244000.0
June 2021,9427000.0,770000.0,145495000.0,144386000.0
September 2021,9733000.0,-14225000.0,133776000.0,132758000.0
December 2021,10916000.0,-16884000.0,119849000.0,118923000.0
March 2022,8768000.0,-14007000.0,105799000.0,104966000.0
June 2022,10657000.0,-16648000.0,91299000.0,90502000.0
