,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,106492500.0,17528250.0,14877500.0,10833250.0,,,
June 2009,106492500.0,17528250.0,14877500.0,10833250.0,,,
September 2009,106492500.0,17528250.0,14877500.0,10833250.0,,,
December 2009,106492500.0,17528250.0,14877500.0,10833250.0,,,
March 2010,113861000.0,18512000.0,16534000.0,1064000.0,,,
June 2010,116589000.0,18990000.0,16678000.0,11466000.0,,,
September 2010,111169000.0,19113000.0,19396000.0,11690000.0,,,
December 2010,133418000.0,21435000.0,29978000.0,-1791000.0,879698000.0,441494000.0,
March 2011,158988000.0,28638000.0,33339000.0,11494000.0,,,
June 2011,158941000.0,27920000.0,32526000.0,9015000.0,800021000.0,379779000.0,
September 2011,159986000.0,27921000.0,31011000.0,10479000.0,787494000.0,380578000.0,
December 2011,160531000.0,26663000.0,31470000.0,11294000.0,814897000.0,409960000.0,404937000.0
March 2012,156055000.0,27922000.0,31625000.0,11806000.0,822223000.0,424633000.0,
June 2012,160106000.0,27794000.0,33799000.0,11870000.0,822828000.0,432751000.0,
September 2012,168273000.0,28526000.0,33963000.0,9413000.0,835848000.0,430867000.0,
December 2012,175858000.0,28696000.0,39396000.0,15790000.0,846941000.0,440935000.0,406006000.0
March 2013,162597000.0,28545000.0,34797000.0,14898000.0,825009000.0,437024000.0,387985000.0
June 2013,164426000.0,27548000.0,37388000.0,12072000.0,844426000.0,456215000.0,388211000.0
September 2013,165627000.0,27600000.0,38444000.0,15300000.0,849864000.0,457891000.0,391973000.0
December 2013,178114000.0,26315000.0,41924000.0,9081000.0,868980000.0,475375000.0,393605000.0
March 2014,167114000.0,25007000.0,35299000.0,9691000.0,854415000.0,461773000.0,392642000.0
June 2014,162738000.0,26437000.0,39140000.0,9403000.0,870790000.0,474980000.0,395810000.0
September 2014,171172000.0,26329000.0,39036000.0,5233000.0,847384000.0,459834000.0,387550000.0
December 2014,174572000.0,26939000.0,40013000.0,11384000.0,859728000.0,478133000.0,380262000.0
March 2015,163738000.0,25729000.0,33442000.0,9358000.0,810216000.0,438568000.0,371648000.0
June 2015,156485000.0,25897000.0,34572000.0,12794000.0,836785000.0,460243000.0,376542000.0
September 2015,155939000.0,24941000.0,34247000.0,16747000.0,840706000.0,474011000.0,366695000.0
December 2015,163218000.0,25383000.0,37578000.0,23668000.0,877233000.0,518226000.0,362640000.0
March 2016,144935000.0,23626000.0,34051000.0,21504000.0,988420000.0,639374000.0,349046000.0
June 2016,,24281000.0,34980000.0,10837000.0,876728000.0,538996000.0,337732000.0
September 2016,,23572000.0,32508000.0,17894000.0,868118000.0,539014000.0,329104000.0
December 2016,,27204000.0,38928000.0,12647000.0,891879000.0,559938000.0,331941000.0
March 2017,,26840000.0,37346000.0,20237000.0,852402000.0,520518000.0,331884000.0
June 2017,,27939000.0,36819000.0,11581000.0,864394000.0,530943000.0,333451000.0
September 2017,,30324000.0,35816000.0,14580000.0,875372000.0,539666000.0,335706000.0
December 2017,,28112000.0,43714000.0,14966000.0,904534000.0,554266000.0,350268000.0
March 2018,,29379000.0,40648000.0,14014000.0,928438000.0,515224000.0,413214000.0
June 2018,,30953000.0,40624000.0,15117000.0,927231000.0,514245000.0,412986000.0
September 2018,,31477000.0,39243000.0,16101000.0,947309000.0,529038000.0,418271000.0
December 2018,,32225000.0,48793000.0,20898000.0,1114362000.0,599567000.0,514795000.0
March 2019,,32591000.0,45918000.0,19251000.0,1147047000.0,550728000.0,596319000.0
June 2019,,30645000.0,45372000.0,19379000.0,1179717000.0,572628000.0,607089000.0
September 2019,,32551000.0,46694000.0,21559000.0,1207157000.0,607465000.0,599692000.0
December 2019,,32207000.0,53345000.0,22581000.0,1283030000.0,669082000.0,613948000.0
March 2020,,30337000.0,44384000.0,21514000.0,1224457000.0,598304000.0,626153000.0
June 2020,,29263000.0,44999000.0,10366000.0,1269382000.0,642768000.0,626614000.0
September 2020,,30425000.0,47032000.0,13566000.0,1271816000.0,637186000.0,634630000.0
December 2020,,32822000.0,61864000.0,13265000.0,1332000000.0,714591000.0,617409000.0
March 2021,,32212000.0,48815000.0,19631000.0,1274481000.0,643008000.0,631473000.0
June 2021,,32754000.0,49250000.0,19321000.0,1291684000.0,677944000.0,613740000.0
September 2021,,34384000.0,54923000.0,16130000.0,1364756000.0,721717000.0,643039000.0
December 2021,,35341000.0,61706000.0,17249000.0,1387149000.0,748199000.0,638950000.0
March 2022,,32981000.0,57342000.0,6113000.0,1303334000.0,686775000.0,616559000.0
June 2022,,34630000.0,57465000.0,5317000.0,1290679000.0,708255000.0,582424000.0
