,OperatingExpenses,NetIncomeLoss,Assets
March 2009,480833.25,-49969220.5,
June 2009,480833.25,-49969220.5,
September 2009,480833.25,-49969220.5,
December 2009,480833.25,-49969220.5,
March 2010,28522281.0,-45552035.5,
June 2010,26578076.0,-45552035.5,
September 2010,545766.0,102941196.0,
December 2010,-53136553.0,97477374.0,1450842578.0
March 2011,550731.0,-76118859.0,
June 2011,485367.0,-12243941.0,1362124785.0
September 2011,482450.0,37815518.0,1225601622.0
December 2011,461555.0,-42955888.0,960593357.0
March 2012,431798.0,23150716.0,928285587.0
June 2012,437388.0,-3286451.0,904763084.0
September 2012,410611.0,25150056.0,877496146.0
December 2012,386610.0,-47823712.0,797867059.0
March 2013,349725.0,38200414.0,822428870.0
June 2013,369147.0,32888317.0,794920268.0
September 2013,359973.0,-29559530.0,744159686.0
December 2013,356222.0,19358750.0,727626549.0
March 2014,308498.0,-79634560.0,619048236.0
June 2014,280421.0,21822165.0,629062450.0
September 2014,295003.0,74871554.0,639208625.0
December 2014,271383.0,83392805.0,690656190.0
March 2015,359379.0,55824044.0,730301228.0
June 2015,420094.0,-108079547.0,609243699.0
September 2015,361834.0,15752936.0,602242851.0
December 2015,351889.0,-7864183.0,553875159.0
March 2016,291602.0,-4677391.0,531374867.0
June 2016,330178.0,-22809196.0,493343514.0
September 2016,289824.0,-22846622.0,449198495.0
December 2016,272556.0,-21989061.0,397751947.0
March 2017,243414.0,-4841790.0,351030775.0
June 2017,235816.0,-16327747.0,301959371.0
September 2017,208238.0,2017591.0,285154387.0
December 2017,196222.0,16842279.0,278543038.0
March 2018,186946.0,-11967450.0,251909629.0
June 2018,179473.0,-6652793.0,231659210.0
September 2018,200777.0,-3476867.0,213746227.0
December 2018,161441.0,-6631099.0,192826508.0
March 2019,203843.0,6210990.0,188713178.0
June 2019,177564.0,9103841.0,187267177.0
September 2019,211580.0,11219050.0,192637932.0
December 2019,163874.0,-17000169.0,168456179.0
March 2020,166094.0,7678859.0,169310396.0
June 2020,165917.0,-10541582.0,156297635.0
September 2020,167555.0,-10461362.0,138885719.0
December 2020,88876.0,9807809.0,138973360.0
March 2021,127612.0,7346550.0,139937687.0
June 2021,128970.0,8283816.0,145983644.0
September 2021,144367.0,-2849303.0,138543223.0
December 2021,122526.0,-20610.0,133437463.0
March 2022,121469.0,25402283.0,156527326.0
June 2022,144202.0,21091727.0,170665080.0
