,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,901500000.0,,
June 2007,,901500000.0,,
September 2007,,901500000.0,,
December 2007,,901500000.0,,
March 2008,,749000000.0,,
June 2008,,1301000000.0,,
September 2008,,2618000000.0,,
December 2008,,-6816000000.0,31908000000.0,2684000000.0
March 2009,,-3959000000.0,,
June 2009,,314000000.0,27057000000.0,2577000000.0
September 2009,,499000000.0,28141000000.0,2609000000.0
December 2009,,667000000.0,29686000000.0,2992000000.0
March 2010,,1192000000.0,30677000000.0,3748000000.0
June 2010,,706000000.0,29971000000.0,5049000000.0
September 2010,,2090000000.0,31863000000.0,5950000000.0
December 2010,,562000000.0,32927000000.0,5555000000.0
March 2011,1703250000.0,416000000.0,34550000000.0,5599000000.0
June 2011,1703250000.0,2743000000.0,38537000000.0,8911000000.0
September 2011,1703250000.0,1038000000.0,39866000000.0,9607000000.0
December 2011,1703250000.0,507000000.0,41117000000.0,9305000000.0
March 2012,2338250000.0,393000000.0,42605000000.0,9078000000.0
June 2012,2338250000.0,477000000.0,43470000000.0,9217000000.0
September 2012,2338250000.0,-719000000.0,43548000000.0,9433000000.0
December 2012,2338250000.0,-357000000.0,43326000000.0,8971000000.0
March 2013,3828000000.0,-1339000000.0,41582000000.0,8403000000.0
June 2013,1988000000.0,683000000.0,40020000000.0,6357000000.0
September 2013,1980000000.0,429000000.0,40846000000.0,6315000000.0
December 2013,1980000000.0,207000000.0,42877000000.0,8005000000.0
March 2014,3035000000.0,324000000.0,52765000000.0,5020000000.0
June 2014,2736000000.0,675000000.0,51115000000.0,4392000000.0
September 2014,,1016000000.0,50839000000.0,5973000000.0
December 2014,,-408000000.0,50637000000.0,6498000000.0
March 2015,,-3599000000.0,45274000000.0,5806000000.0
June 2015,,-2816000000.0,40606000000.0,4730000000.0
September 2015,,-3507000000.0,34351000000.0,4298000000.0
December 2015,,-4532000000.0,29532000000.0,4026000000.0
March 2016,,-3056000000.0,28637000000.0,2950000000.0
June 2016,,-1570000000.0,27244000000.0,3982000000.0
September 2016,,993000000.0,26813000000.0,4451000000.0
December 2016,,331000000.0,25913000000.0,3772000000.0
March 2017,,565000000.0,26134000000.0,3775000000.0
June 2017,,425000000.0,26814000000.0,4086000000.0
September 2017,,193000000.0,27559000000.0,4622000000.0
December 2017,,183000000.0,30241000000.0,4791000000.0
March 2018,,-197000000.0,29316000000.0,3635000000.0
June 2018,,-425000000.0,29159000000.0,13820000000.0
September 2018,,2537000000.0,20172000000.0,4757000000.0
December 2018,,1149000000.0,19566000000.0,4437000000.0
March 2019,,-317000000.0,18077000000.0,2703000000.0
June 2019,,495000000.0,16649000000.0,5167000000.0
September 2019,,109000000.0,14394000000.0,2846000000.0
December 2019,,-642000000.0,13717000000.0,3851000000.0
March 2020,,-1816000000.0,11144000000.0,4055000000.0
June 2020,,-670000000.0,10357000000.0,3378000000.0
September 2020,,-92000000.0,10326000000.0,3477000000.0
December 2020,,-102000000.0,9912000000.0,3260000000.0
March 2021,,213000000.0,20457000000.0,3467000000.0
June 2021,,256000000.0,20065000000.0,3076000000.0
September 2021,,838000000.0,21057000000.0,4227000000.0
December 2021,,1506000000.0,21025000000.0,4249000000.0
March 2022,,989000000.0,21778000000.0,4973000000.0
June 2022,,1932000000.0,23194000000.0,6351000000.0
