,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,5282250.0,-9298000.0,,
June 2019,5282250.0,-9298000.0,,
September 2019,5282250.0,-9298000.0,,
December 2019,5282250.0,-9298000.0,,
March 2020,4417250.0,2584000.0,,
June 2020,4417250.0,2584000.0,,
September 2020,4417250.0,2584000.0,,
December 2020,4417250.0,2584000.0,547394.0,208596.0
March 2021,6699000.0,1040995.0,288953438.0,1449837.0
June 2021,6900000.0,-582000.0,288690246.0,1182276.0
September 2021,5664500.0,-414330.0,288120635.0,609641.0
December 2021,5664500.0,24667335.0,637214000.0,251659000.0
March 2022,7192000.0,-44894000.0,655775000.0,199400000.0
June 2022,10253000.0,-23765000.0,637264000.0,189491000.0
