,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2001,308398.73529411765,-180904.72222222222,,
December 2001,308398.73529411765,-180904.72222222222,,
March 2002,308398.73529411765,-180904.72222222222,,
June 2002,308398.73529411765,-180904.72222222222,,
September 2002,308398.73529411765,-180904.72222222222,,
December 2002,308398.73529411765,-180904.72222222222,,
March 2003,308398.73529411765,-180904.72222222222,,
June 2003,308398.73529411765,-180904.72222222222,,
September 2003,308398.73529411765,-180904.72222222222,,
December 2003,308398.73529411765,-180904.72222222222,,
March 2004,308398.73529411765,-180904.72222222222,,
June 2004,308398.73529411765,-180904.72222222222,,
September 2004,308398.73529411765,-180904.72222222222,,
December 2004,308398.73529411765,-180904.72222222222,,
March 2005,308398.73529411765,-180904.72222222222,,
June 2005,308398.73529411765,-180904.72222222222,,
September 2005,308398.73529411765,-180904.72222222222,,
December 2005,308398.73529411765,-180904.72222222222,,
March 2006,308398.73529411765,-1645981.75,,
June 2006,308398.73529411765,-1645981.75,,
September 2006,308398.73529411765,-1645981.75,,
December 2006,308398.73529411765,-1645981.75,,
March 2007,308398.73529411765,-1518000.0,,
June 2007,308398.73529411765,-1518000.0,,
September 2007,308398.73529411765,-1518000.0,,
December 2007,308398.73529411765,-1518000.0,,
March 2008,308398.73529411765,-1642750.0,,
June 2008,308398.73529411765,-1642750.0,,
September 2008,308398.73529411765,-1642750.0,,
December 2008,308398.73529411765,-1642750.0,,
March 2009,308398.73529411765,-2128274.5,,
June 2009,308398.73529411765,-2128274.5,,
September 2009,308398.73529411765,-2128274.5,,
December 2009,308398.73529411765,-2128274.5,,
March 2010,584069.0,-10398386.0,,
June 2010,754000.0,4226376.0,,
September 2010,714392.0,-3019283.0,,
December 2010,1321539.0,-3557309.0,9926808.0,7604954.0
March 2011,1004000.0,-1595000.0,,
June 2011,1129000.0,-2389144.0,8111985.0,5543228.0
September 2011,1129746.0,-2563943.0,7324772.0,4611339.0
December 2011,1171254.0,-2622913.0,5737000.0,3019000.0
March 2012,937000.0,-2677000.0,10586000.0,7795000.0
June 2012,865000.0,-2477000.0,8909000.0,6058000.0
September 2012,900000.0,-2081000.0,7116000.0,4206000.0
December 2012,897000.0,-2598000.0,5370000.0,2582000.0
March 2013,721000.0,-1712000.0,6815000.0,3994000.0
June 2013,974000.0,-2200000.0,6098000.0,3191000.0
September 2013,932000.0,-3799000.0,6927000.0,4007000.0
December 2013,933000.0,-2768000.0,7739000.0,4626000.0
March 2014,958000.0,-1435000.0,6652000.0,3535000.0
June 2014,1411000.0,-4410000.0,6615000.0,3213000.0
September 2014,1392000.0,-2034000.0,6364000.0,2877000.0
December 2014,1625000.0,-4599000.0,7179000.0,3616000.0
March 2015,1118000.0,-1287000.0,6693000.0,3149000.0
June 2015,567000.0,723000.0,6885000.0,3298000.0
September 2015,508000.0,-539000.0,7230000.0,3593000.0
December 2015,514000.0,-1532000.0,7138000.0,2991000.0
March 2016,579000.0,-14573000.0,8388000.0,4133000.0
June 2016,852000.0,10919000.0,7861000.0,3320000.0
September 2016,679000.0,414000.0,7540000.0,3137000.0
December 2016,746000.0,2161000.0,7045000.0,2492000.0
March 2017,645000.0,-3084000.0,7855000.0,3274000.0
June 2017,739000.0,568000.0,7614000.0,2796000.0
September 2017,670000.0,-2164000.0,7953000.0,3133000.0
December 2017,604000.0,-1389000.0,6864000.0,2855000.0
March 2018,811000.0,-830000.0,7468000.0,3410000.0
June 2018,452000.0,-394000.0,8416000.0,4340000.0
September 2018,616000.0,121000.0,8725000.0,4692000.0
December 2018,517000.0,-1028000.0,7796000.0,3770000.0
March 2019,653000.0,-906000.0,8663000.0,3512000.0
June 2019,268000.0,-648000.0,8541000.0,3328000.0
September 2019,79000.0,3000.0,8260000.0,3259000.0
December 2019,386000.0,-2714000.0,6620000.0,3452000.0
March 2020,303000.0,-373000.0,6876000.0,3380000.0
June 2020,200000.0,-1086000.0,6783000.0,3398000.0
September 2020,255000.0,-544000.0,5851000.0,2631000.0
December 2020,230000.0,-721000.0,5287000.0,2183000.0
March 2021,215000.0,-599000.0,6019000.0,3046000.0
June 2021,113000.0,216000.0,5611000.0,2786000.0
September 2021,165000.0,-165000.0,4937000.0,2486000.0
December 2021,202000.0,-351000.0,4946000.0,2334000.0
March 2022,137000.0,-9000.0,5501000.0,2960000.0
June 2022,83000.0,-2000.0,5416000.0,2994000.0
