,OperatingExpenses,NetIncomeLoss,Assets
March 2009,168140.0,,
June 2009,168140.0,,
September 2009,168140.0,,
December 2009,168140.0,,
March 2010,313566.0,,
June 2010,327235.0,,
September 2010,466462.0,,
December 2010,623316.0,,331508565.0
March 2011,543485.0,,
June 2011,488510.0,,263523162.0
September 2011,689279.0,,408180969.0
December 2011,874823.0,,458370973.0
March 2012,808063.0,24312467.0,417064769.0
June 2012,660000.0,-16797750.0,343434302.0
September 2012,711372.0,39599853.0,439846451.0
December 2012,924686.0,-28888291.0,517257805.0
March 2013,810288.0,-29289971.0,228674128.0
June 2013,362525.0,-53144574.0,165559001.0
September 2013,332588.0,13012876.0,224171894.0
December 2013,290079.0,-15904324.0,208250118.0
March 2014,320289.0,8985064.0,209376664.0
June 2014,280388.0,4401597.0,204645155.0
September 2014,348242.0,-15233009.0,163856968.0
December 2014,270462.0,-3477752.0,160122286.0
March 2015,304366.0,-4005315.0,155692318.0
June 2015,282712.0,-1728764.0,139836942.0
September 2015,265961.0,-7331907.0,162734732.0
December 2015,293777.0,-7796798.0,138856883.0
March 2016,305110.0,20881716.0,217987335.0
June 2016,437815.0,15725065.0,250848959.0
September 2016,499862.0,-3580065.0,222738384.0
December 2016,436982.0,-32865568.0,193798351.0
March 2017,273023.0,11628579.0,144213135.0
June 2017,342775.0,-3133737.0,198927888.0
September 2017,324325.0,2774741.0,196602611.0
December 2017,280887.0,2167066.0,141242298.0
March 2018,331345.0,552112.0,193226119.0
June 2018,339981.0,-9754579.0,142369145.0
September 2018,263384.0,-7020875.0,112442980.0
December 2018,203880.0,6671303.0,96055229.0
March 2019,262494.0,367112.0,143008261.0
June 2019,222652.0,11400840.0,155325463.0
September 2019,326199.0,5975148.0,174088648.0
December 2019,288138.0,3479099.0,108845068.0
March 2020,245465.0,3702253.0,134738513.0
June 2020,286900.0,19306759.0,149473020.0
September 2020,314601.0,5629719.0,167176756.0
December 2020,280069.0,-2520770.0,104873523.0
March 2021,191792.0,-11487691.0,94177430.0
June 2021,173586.0,1947571.0,97027067.0
September 2021,159788.0,-591919.0,75640773.0
December 2021,136059.0,2559946.0,73276976.0
March 2022,147144.0,4671440.0,72264113.0
June 2022,152962.0,-6222454.0,66891326.0
