,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,,6164500.0,2045500.0,-3623500.0,,
September 2009,,6164500.0,2045500.0,-3623500.0,,
December 2009,,6164500.0,2045500.0,-3623500.0,,
March 2010,,6164500.0,2045500.0,-3623500.0,,
June 2010,,7067000.0,2498000.0,-7695000.0,,
September 2010,,7344000.0,2702000.0,-7513000.0,,
December 2010,,7053000.0,2947000.0,-8929000.0,,
March 2011,,7998000.0,3274000.0,-10014000.0,,
June 2011,,7760000.0,2929000.0,-8092000.0,,
September 2011,,9818000.0,2732000.0,-12055000.0,,
December 2011,,9180000.0,2710000.0,-11090000.0,,
March 2012,,8930000.0,3091000.0,-10882000.0,,
June 2012,,6981000.0,2917000.0,-7664000.0,,
September 2012,,6053000.0,3440000.0,-8753000.0,,
December 2012,,5437000.0,3112000.0,-4914000.0,,
March 2013,,5835000.0,3665000.0,-8449000.0,,
June 2013,,5304000.0,4334000.0,-7600000.0,,
September 2013,,6957000.0,4016000.0,-7790000.0,,
December 2013,,6649000.0,4563000.0,-9724000.0,,
March 2014,,8813000.0,4361000.0,-10248000.0,,
June 2014,,10201000.0,4883000.0,-13129000.0,,
September 2014,,10003000.0,4295000.0,-12100000.0,,
December 2014,,11261000.0,4325000.0,-12994000.0,,
March 2015,,11531000.0,5188000.0,-12135000.0,,
June 2015,,13918000.0,4899000.0,-13723000.0,,
September 2015,,14190000.0,4416000.0,-13198000.0,,
December 2015,,15156000.0,4524000.0,-16847000.0,,
March 2016,,16265000.0,4712000.0,-11884000.0,,
June 2016,,8569000.0,5060000.0,-11057000.0,,
September 2016,,7022000.0,4984000.0,-4056000.0,,
December 2016,,5989000.0,4365000.0,-7774000.0,,
March 2017,,6717000.0,4925000.0,-5272000.0,,
June 2017,3853000.0,3645000.0,4213000.0,-1205000.0,,
September 2017,4854000.0,3722000.0,3596000.0,-12624000.0,,
December 2017,4824000.0,,4824000.0,-11004000.0,,
March 2018,,,3823000.0,3020000.0,,
June 2018,3215000.0,,3215000.0,-1961000.0,,
September 2018,2816000.0,,2816000.0,-1451000.0,,
December 2018,3242000.0,,3242000.0,-1139000.0,,
March 2019,,,3573000.0,336000.0,,
June 2019,4459000.0,,4459000.0,-3164000.0,,
September 2019,3889000.0,,3534000.0,-430000.0,,
December 2019,2996000.0,,2996000.0,-2104000.0,,
March 2020,3528000.0,,3528000.0,-4768000.0,,
June 2020,3825000.0,,3825000.0,4730000.0,,
September 2020,4166000.0,,4166000.0,2284000.0,,
December 2020,4018000.0,,4018000.0,2207000.0,,
March 2021,5055000.0,,5055000.0,1991000.0,,
June 2021,4460000.0,,4460000.0,6304000.0,,
September 2021,5033000.0,,5033000.0,3522000.0,,
December 2021,5818000.0,,5818000.0,2248000.0,,
March 2022,,,5915000.0,115598000.0,,
June 2022,6382000.0,,6382000.0,1564000.0,,
