,NetIncomeLoss,Assets,AssetsCurrent
March 2007,176750000.0,,
June 2007,176750000.0,,
September 2007,176750000.0,,
December 2007,176750000.0,,
March 2008,150000000.0,,
June 2008,157000000.0,,
September 2008,235000000.0,,
December 2008,141000000.0,32568000000.0,4202000000.0
March 2009,208000000.0,,
June 2009,499000000.0,31820000000.0,2606000000.0
September 2009,346000000.0,33154000000.0,3019000000.0
December 2009,173000000.0,32474000000.0,2329000000.0
March 2010,164000000.0,32975000000.0,2043000000.0
June 2010,301000000.0,34213000000.0,2354000000.0
September 2010,394000000.0,36227000000.0,3228000000.0
December 2010,181000000.0,35906000000.0,2460000000.0
March 2011,222000000.0,36344000000.0,2226000000.0
June 2011,211000000.0,37365000000.0,2321000000.0
September 2011,406000000.0,38122000000.0,2832000000.0
December 2011,246000000.0,40315000000.0,2612000000.0
March 2012,182000000.0,41605000000.0,2762000000.0
June 2012,191000000.0,42003000000.0,2963000000.0
September 2012,363000000.0,43059000000.0,2917000000.0
December 2012,,,
March 2013,270000000.0,,
June 2013,-94000000.0,,
September 2013,,,
December 2013,,46646000000.0,3312000000.0
March 2014,176000000.0,,
June 2014,536000000.0,48864000000.0,4551000000.0
