,OperatingExpenses,Assets
March 2020,31437.0,
June 2020,31437.0,
September 2020,55902.0,
December 2020,50353.0,44971809.0
March 2021,154387.0,
June 2021,250066.0,
September 2021,288311.0,123397703.0
December 2021,347213.0,129757241.0
March 2022,272453.0,128761857.0
June 2022,308637.0,53209972.0
