,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,,871868.0,,,
September 2010,,-556420.0,,,
December 2010,,1363316.0,,,
March 2011,,3203009.0,320534366.0,18925410.0,301608956.0
June 2011,,4325232.0,326890851.0,17785190.0,309105661.0
September 2011,,-142869235.0,88388737.0,88116066.0,272671.0
December 2011,,-304217.0,42263830.0,42020567.0,243263.0
March 2012,,-368001.0,41424348.0,41210068.0,214280.0
June 2012,,-750314.0,38957102.0,38771802.0,185300.0
September 2012,,-1034768.0,37901154.0,37744836.0,156318.0
December 2012,,-781394.0,10916796.0,10789458.0,127338.0
March 2013,,-522389.0,10561887.0,10463531.0,98356.0
June 2013,,-543337.0,10089318.0,10019943.0,69375.0
September 2013,,-603876.0,9214624.0,9174231.0,40393.0
December 2013,,-389520.0,8676549.0,8665136.0,11413.0
March 2014,,-35016.0,8587245.0,8587245.0,0.0
June 2014,,-28701.0,8585884.0,8585884.0,
September 2014,,-14208.0,8583192.0,8583192.0,
December 2014,,41657.0,8638978.0,8638978.0,
March 2015,,-166083.0,8624986.0,404501.0,8537.0
June 2015,,-10480.0,8616248.0,8616248.0,
September 2015,,-32703.0,8591537.0,8591537.0,
December 2015,,-104908.0,8641862.0,8635592.0,6270.0
March 2016,,-343908.0,8689050.0,8683619.0,5431.0
June 2016,2057000.0,-250299.0,8710415.0,8705824.0,4591.0
September 2016,,-85460.0,8678875.0,8675123.0,3752.0
December 2016,,-99468.0,8551010.0,8548087.0,2923.0
March 2017,2057000.0,-142912.0,8586653.0,8584553.0,2100.0
June 2017,2911000.0,8372000.0,164596000.0,,
September 2017,2918000.0,27600000.0,245000000.0,,
December 2017,5983000.0,-13442000.0,258846000.0,,
March 2018,7115000.0,-3297000.0,330086000.0,,
June 2018,9111000.0,-6883000.0,329229000.0,,
September 2018,10044000.0,1715000.0,317155000.0,,
December 2018,12117000.0,8900000.0,295361000.0,,
March 2019,11862000.0,3415000.0,350911000.0,,
June 2019,12685000.0,8214000.0,429101000.0,,
September 2019,14385000.0,8636000.0,425641000.0,,
December 2019,17062000.0,4050000.0,523241000.0,,
March 2020,15858000.0,1230000.0,453523000.0,,
June 2020,14426000.0,24276000.0,,,
September 2020,15867000.0,23563000.0,1076518000.0,,
December 2020,21921000.0,42321000.0,1473654000.0,,
March 2021,25220000.0,52764000.0,2018645000.0,,
June 2021,30318000.0,51708000.0,2127343000.0,,
September 2021,36569000.0,204512000.0,2500459000.0,,
December 2021,,51229000.0,2679951000.0,,
March 2022,,-89514000.0,3177492000.0,,
June 2022,,61067000.0,3797194000.0,,
