,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,900321.5,-302338.5,,,
December 2009,900321.5,-302338.5,,,
March 2010,900321.5,-302338.5,,,
June 2010,900321.5,-302338.5,,,
September 2010,2122347.0,-3951706.0,,,
December 2010,2289013.0,-5510478.0,,,
March 2011,3459329.0,3362302.0,,,
June 2011,2741020.0,1482789.0,27217390.0,2955038.0,
September 2011,3720094.0,702862.0,29309993.0,4411225.0,
December 2011,3328337.0,-2652762.0,32588421.0,6544138.0,
March 2012,3338081.0,536077.0,32637925.0,5144692.0,
June 2012,6994952.0,-2805858.0,31661964.0,4386484.0,
September 2012,6893790.0,-2422485.0,33254296.0,6845509.0,
December 2012,5927732.0,-2860768.0,33396682.0,7336425.0,
March 2013,5974678.0,-2533739.0,31372694.0,5616016.0,
June 2013,3557953.0,-2555427.0,25954081.0,1087482.0,
September 2013,3885741.0,-3999575.0,25881879.0,1812649.0,
December 2013,2902208.0,-1345891.0,24559072.0,1285794.0,
March 2014,2710755.0,-2986008.0,22894287.0,907229.0,
June 2014,2384768.0,-3312371.0,21348965.0,385161.0,
September 2014,1088059.0,-944472.0,20907523.0,323087.0,
December 2014,2332960.0,-1818824.0,19445608.0,244371.0,
March 2015,839789.0,-1873864.0,19058522.0,348884.0,
June 2015,1799520.0,-4943965.0,17821126.0,325370.0,
September 2015,1085166.0,-1208559.0,17682924.0,631039.0,
December 2015,1399859.0,-1208559.0,17050171.0,429694.0,
March 2016,1158855.0,-1208559.0,328703.0,328703.0,
June 2016,35845.0,-1208559.0,7290.0,7290.0,
September 2016,351601.0,-1130374.0,68027.0,56872.0,
December 2016,530759.0,829609.0,21490.0,10912.0,
March 2017,361258.0,2521400.0,1131217.0,1121216.0,
June 2017,-272519.0,-1239426.0,432213.0,432213.0,
September 2017,493937.0,-865670.0,2300029.0,775029.0,
December 2017,501315.0,-2198413.0,2977218.0,909133.0,
March 2018,256501.0,364208.0,2898160.0,163044.0,
June 2018,395496.0,103141.0,2765693.0,30577.0,
September 2018,300402.0,146292.0,3083981.0,348865.0,
December 2018,226077.0,-616938.0,3099149.0,64033.0,
March 2019,1867931.0,-2218144.0,3326781.0,51665.0,
June 2019,659386.0,11223494.0,3682729.0,341821.0,3340908.0
September 2019,749374.0,-735985.0,3994769.0,246596.0,3748173.0
December 2019,600621.0,-614540.0,3802173.0,36870.0,3765303.0
March 2020,510963.0,-525993.0,3933808.0,83308.0,3850500.0
June 2020,,,,,
September 2020,552688.25,-520128.0,,,
December 2020,552688.25,-520128.0,,,
March 2021,552688.25,-520128.0,,,
June 2021,552688.25,-520128.0,4504026.0,36360.0,0.0
September 2021,364157.0,-583523.0,,,
December 2021,364157.0,-583523.0,,,
March 2022,364157.0,-583523.0,,,
June 2022,364157.0,-583523.0,4879108.0,28679.0,125.0
