,NetIncomeLoss,Assets
March 2008,70285250.0,
June 2008,70285250.0,
September 2008,70285250.0,
December 2008,70285250.0,
March 2009,-20346000.0,
June 2009,97387000.0,
September 2009,97722000.0,
December 2009,134294000.0,17328596000.0
March 2010,118610000.0,
June 2010,110207000.0,17416926000.0
September 2010,93619000.0,17812851000.0
December 2010,126851000.0,17528547000.0
March 2011,116487000.0,17983511000.0
June 2011,82184000.0,18195124000.0
September 2011,77308000.0,18330821000.0
December 2011,117926000.0,18487731000.0
March 2012,135318000.0,19133632000.0
June 2012,108838000.0,19462106000.0
September 2012,100947000.0,19932912000.0
December 2012,165489000.0,20155896000.0
March 2013,116615000.0,20120634000.0
June 2013,115957000.0,20211542000.0
September 2013,136974000.0,20523719000.0
December 2013,130379000.0,20551796000.0
March 2014,169673000.0,20704267000.0
June 2014,179961000.0,21167194000.0
September 2014,188539000.0,22097597000.0
December 2014,110711000.0,21716691000.0
March 2015,118307000.0,21847052000.0
June 2015,123035000.0,21689809000.0
September 2015,152607000.0,21738566000.0
December 2015,109745000.0,21730967000.0
March 2016,119511000.0,22230934000.0
June 2016,108967000.0,23025863000.0
September 2016,220650000.0,23345656000.0
December 2016,152790000.0,23364844000.0
March 2017,123447000.0,23547414000.0
June 2017,109004000.0,23993491000.0
September 2017,162054000.0,24336076000.0
December 2017,154589000.0,24299917000.0
March 2018,166397000.0,24587832000.0
June 2018,180075000.0,24621144000.0
September 2018,161920000.0,24855649000.0
December 2018,132357000.0,24895977000.0
March 2019,180722000.0,25585260000.0
June 2019,216709000.0,26487903000.0
September 2019,165208000.0,26218511000.0
December 2019,119306000.0,26643428000.0
March 2020,-4418000.0,26089929000.0
June 2020,71260000.0,27323292000.0
September 2020,151678000.0,28212370000.0
December 2020,312150000.0,28606913000.0
March 2021,229525000.0,29791274000.0
June 2021,237238000.0,30297917000.0
September 2021,261297000.0,31544288000.0
December 2021,294430000.0,32086414000.0
March 2022,590638000.0,32250954000.0
June 2022,179322000.0,32692447000.0
