,OperatingExpenses,NetIncomeLoss,Assets
March 2008,652446000.0,34906000.0,
June 2008,652446000.0,34906000.0,
September 2008,652446000.0,34906000.0,
December 2008,652446000.0,34906000.0,
March 2009,646091000.0,45376000.0,
June 2009,604326000.0,41945000.0,
September 2009,606884000.0,36840000.0,
December 2009,598331000.0,43694000.0,2443997000.0
March 2010,629716000.0,51461000.0,
June 2010,588712000.0,47830000.0,2410802000.0
September 2010,595187000.0,40497000.0,2400215000.0
December 2010,-121712000.0,31854000.0,2688331000.0
March 2011,661759000.0,44230000.0,2679254000.0
June 2011,625101000.0,39888000.0,2643599000.0
September 2011,447928000.0,31224000.0,2666517000.0
December 2011,24571000.0,49295000.0,2801378000.0
March 2012,468383000.0,51941000.0,2815493000.0
June 2012,447946000.0,44182000.0,2789383000.0
September 2012,451228000.0,39910000.0,2799915000.0
December 2012,447888000.0,45670000.0,2859085000.0
March 2013,471894000.0,46133000.0,2908655000.0
June 2013,453183000.0,41876000.0,2940452000.0
September 2013,472800000.0,27622000.0,2937310000.0
December 2013,508607000.0,12607000.0,3018553000.0
March 2014,503114000.0,28857000.0,3031063000.0
June 2014,496338000.0,17681000.0,3017760000.0
September 2014,493838000.0,25925000.0,3059191000.0
December 2014,497611000.0,23959000.0,3271197000.0
March 2015,507995000.0,27298000.0,3168550000.0
June 2015,488828000.0,23147000.0,3111282000.0
September 2015,482047000.0,-4092000.0,3038956000.0
December 2015,1647127000.0,-999873000.0,1974468000.0
March 2016,486514000.0,25061000.0,1795421000.0
June 2016,472608000.0,9946000.0,1756242000.0
September 2016,440526000.0,6181000.0,1748806000.0
December 2016,601997000.0,-146383000.0,1602741000.0
March 2017,461511000.0,-6679000.0,1494974000.0
June 2017,433406000.0,-8893000.0,1472598000.0
September 2017,420910000.0,-12599000.0,1430317000.0
December 2017,465774000.0,34824000.0,1420781000.0
March 2018,447248000.0,-19843000.0,1386438000.0
June 2018,396735000.0,13753000.0,1366287000.0
September 2018,382108000.0,12918000.0,1352093000.0
December 2018,405940000.0,1664000.0,1396917000.0
March 2019,407517000.0,7323000.0,1681416000.0
June 2019,278242000.0,94455000.0,1744213000.0
September 2019,361149000.0,31277000.0,1497932000.0
December 2019,343304000.0,40491000.0,1582798000.0
March 2020,371303000.0,49292000.0,1607059000.0
June 2020,345897000.0,38493000.0,1576628000.0
September 2020,344841000.0,64030000.0,1667565000.0
December 2020,372775000.0,56300000.0,1750980000.0
March 2021,440477000.0,42552000.0,3006958000.0
June 2021,480953000.0,61309000.0,3035302000.0
September 2021,501614000.0,21267000.0,3053670000.0
December 2021,531429000.0,9812000.0,2993327000.0
March 2022,535052000.0,-4237000.0,2777121000.0
June 2022,474463000.0,19725000.0,2767132000.0
