,NetIncomeLoss,Assets
March 2009,942750.0,
June 2009,942750.0,
September 2009,942750.0,
December 2009,942750.0,
March 2010,281000.0,
June 2010,2014000.0,
September 2010,2139000.0,
December 2010,2570000.0,1207385000.0
March 2011,3018000.0,
June 2011,3584000.0,1307438000.0
September 2011,3702000.0,1376517000.0
December 2011,3622000.0,1432738000.0
March 2012,4231000.0,1476595000.0
June 2012,4353000.0,
September 2012,4454000.0,1612079000.0
December 2012,4469000.0,1629765000.0
March 2013,4924000.0,1609795000.0
June 2013,4923000.0,1605698000.0
September 2013,5094000.0,1644416000.0
December 2013,4984000.0,1673082000.0
March 2014,4398000.0,1676160000.0
June 2014,4378000.0,1665809000.0
September 2014,1766000.0,3356257000.0
December 2014,8023000.0,3448572000.0
March 2015,10379000.0,3505891000.0
June 2015,10521000.0,3660057000.0
September 2015,10842000.0,3838253000.0
December 2015,9568000.0,4015909000.0
March 2016,10391000.0,4091000000.0
June 2016,10859000.0,4262914000.0
September 2016,11856000.0,4327804000.0
December 2016,-2024000.0,4426348000.0
March 2017,11880000.0,4460816000.0
June 2017,7683000.0,4681280000.0
September 2017,13077000.0,4844755000.0
December 2017,10580000.0,5108442000.0
March 2018,4251000.0,5158368000.0
June 2018,17527000.0,5275368000.0
September 2018,19902000.0,5368641000.0
December 2018,18672000.0,5462092000.0
March 2019,11635000.0,6048976000.0
June 2019,19281000.0,6109066000.0
September 2019,21696000.0,6161269000.0
December 2019,20783000.0,6174032000.0
March 2020,6030000.0,7279327000.0
June 2020,14832000.0,7617184000.0
September 2020,24786000.0,7449559000.0
December 2020,25641000.0,7547339000.0
March 2021,32999000.0,7449639000.0
June 2021,32219000.0,7710082000.0
September 2021,32097000.0,7949514000.0
December 2021,33038000.0,8129480000.0
March 2022,31381000.0,8334301000.0
June 2022,32358000.0,8841506000.0
