,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1692750.0,22440500.0,-3088750.0,,
June 2009,1692750.0,22440500.0,-3088750.0,,
September 2009,1692750.0,22440500.0,-3088750.0,,
December 2009,1692750.0,22440500.0,-3088750.0,,
March 2010,1685000.0,30339000.0,6721000.0,,
June 2010,1798000.0,30611000.0,13719000.0,,
September 2010,1742000.0,31621000.0,13358000.0,,
December 2010,1888000.0,33906000.0,12629000.0,735410000.0,355725000.0
March 2011,2410000.0,31642000.0,11818000.0,,
June 2011,2714000.0,34048000.0,13872000.0,766714000.0,391624000.0
September 2011,2821000.0,32322000.0,13527000.0,788332000.0,414160000.0
December 2011,3136000.0,33376000.0,762000.0,772103000.0,370901000.0
March 2012,3092000.0,32654000.0,6118000.0,796310000.0,395625000.0
June 2012,3198000.0,33453000.0,7929000.0,800114000.0,398566000.0
September 2012,3019000.0,32832000.0,8114000.0,818359000.0,416132000.0
December 2012,3196000.0,34954000.0,2503000.0,814917000.0,400989000.0
March 2013,3557000.0,32780000.0,6785000.0,812400000.0,398993000.0
June 2013,3154000.0,33327000.0,8909000.0,803497000.0,392686000.0
September 2013,3190000.0,31804000.0,4992000.0,805998000.0,401502000.0
December 2013,3531000.0,34565000.0,3775000.0,777945000.0,394505000.0
March 2014,2787000.0,31259000.0,7331000.0,791341000.0,415786000.0
June 2014,3443000.0,34685000.0,9511000.0,790854000.0,421608000.0
September 2014,3243000.0,34510000.0,12440000.0,766808000.0,401042000.0
December 2014,3377000.0,36664000.0,12266000.0,762069000.0,386694000.0
March 2015,3348000.0,36941000.0,9629000.0,781146000.0,406600000.0
June 2015,3586000.0,34884000.0,9067000.0,779262000.0,399837000.0
September 2015,2501000.0,29051000.0,7392000.0,774137000.0,389155000.0
December 2015,3361000.0,29065000.0,6715000.0,742293000.0,346091000.0
March 2016,3452000.0,30487000.0,5368000.0,757016000.0,357862000.0
June 2016,3171000.0,32437000.0,5549000.0,753907000.0,358365000.0
September 2016,3237000.0,34177000.0,8045000.0,748117000.0,358716000.0
December 2016,2942000.0,32582000.0,6778000.0,741298000.0,345284000.0
March 2017,3130000.0,33628000.0,3050000.0,771320000.0,364543000.0
June 2017,3544000.0,37928000.0,7313000.0,789422000.0,390320000.0
September 2017,3429000.0,36415000.0,9320000.0,778943000.0,387241000.0
December 2017,3878000.0,38199000.0,-8232000.0,791084000.0,410943000.0
March 2018,3643000.0,38462000.0,10564000.0,777878000.0,396407000.0
June 2018,3860000.0,38473000.0,11144000.0,786166000.0,407415000.0
September 2018,4250000.0,38872000.0,19966000.0,788351000.0,407313000.0
December 2018,3434000.0,37682000.0,-20828000.0,843310000.0,439353000.0
March 2019,3740000.0,40064000.0,16906000.0,824762000.0,434846000.0
June 2019,4062000.0,39891000.0,15540000.0,836846000.0,454416000.0
September 2019,5262000.0,35812000.0,3463000.0,839839000.0,475617000.0
December 2019,5207000.0,31397000.0,14751000.0,852670000.0,491987000.0
March 2020,4185000.0,30744000.0,-3103000.0,846076000.0,478784000.0
June 2020,4502000.0,32852000.0,6678000.0,1041222000.0,656444000.0
September 2020,5417000.0,35696000.0,5471000.0,1084814000.0,504423000.0
December 2020,6179000.0,34671000.0,8066000.0,1057860000.0,463999000.0
March 2021,6206000.0,36776000.0,16767000.0,1098272000.0,494755000.0
June 2021,6604000.0,38060000.0,17868000.0,1141497000.0,516565000.0
September 2021,6354000.0,43195000.0,18156000.0,1182662000.0,556493000.0
December 2021,7411000.0,45746000.0,19683000.0,1607479000.0,627252000.0
March 2022,7074000.0,41662000.0,14019000.0,1666908000.0,672912000.0
June 2022,7592000.0,42047000.0,23255000.0,1703114000.0,706968000.0
