,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,34647000.0,14193000.0,,,
September 2008,34647000.0,14193000.0,,,
December 2008,34647000.0,14193000.0,,,
March 2009,34647000.0,14193000.0,,,
June 2009,36892000.0,10204000.0,,,
September 2009,37591000.0,13312000.0,,,
December 2009,34091000.0,9912000.0,,,
March 2010,38119000.0,11200000.0,,,
June 2010,41242000.0,13674000.0,1501042000.0,863429000.0,412747000.0
September 2010,43334000.0,16814000.0,1532733000.0,872263000.0,409978000.0
December 2010,44143000.0,17918000.0,1557227000.0,881764000.0,411711000.0
March 2011,53981000.0,21420000.0,1655991000.0,927839000.0,409295000.0
June 2011,41730000.0,16649000.0,1703700000.0,913985000.0,465365000.0
September 2011,43134000.0,17600000.0,1752372000.0,944247000.0,472856000.0
December 2011,51342000.0,20663000.0,1821612000.0,955053000.0,521431000.0
March 2012,53191000.0,12900000.0,2220293000.0,1065389000.0,797765000.0
June 2012,53300000.0,18200000.0,2195653000.0,1063272000.0,749448000.0
September 2012,50800000.0,17800000.0,2170300000.0,1033600000.0,762400000.0
December 2012,41800000.0,18400000.0,2189300000.0,1046800000.0,769400000.0
March 2013,52500000.0,600000.0,2217000000.0,1076100000.0,777100000.0
June 2013,47700000.0,17900000.0,2136900000.0,1033700000.0,741500000.0
September 2013,51100000.0,20000000.0,2129200000.0,1051000000.0,727000000.0
December 2013,37700000.0,17900000.0,2155900000.0,1082500000.0,729000000.0
March 2014,29800000.0,17100000.0,2213100000.0,1126900000.0,750200000.0
June 2014,44900000.0,14400000.0,2159800000.0,1116900000.0,767700000.0
September 2014,47100000.0,15200000.0,2205400000.0,1155900000.0,761600000.0
December 2014,41700000.0,-34500000.0,2227700000.0,1214800000.0,
March 2015,37700000.0,15100000.0,2133800000.0,1494900000.0,
June 2015,40000000.0,22900000.0,1454100000.0,954100000.0,
September 2015,42500000.0,8000000.0,1547200000.0,997300000.0,
December 2015,42600000.0,4800000.0,1534600000.0,996200000.0,
March 2016,45700000.0,12000000.0,1522000000.0,970700000.0,
June 2016,44800000.0,9500000.0,1442100000.0,881700000.0,
September 2016,46300000.0,12100000.0,1427000000.0,849400000.0,
December 2016,47400000.0,13700000.0,1486600000.0,901800000.0,
March 2017,58200000.0,21200000.0,1502100000.0,893100000.0,
June 2017,48000000.0,10600000.0,1504100000.0,888500000.0,
September 2017,52200000.0,-22500000.0,1531700000.0,904700000.0,
December 2017,53400000.0,15500000.0,1544300000.0,892200000.0,
March 2018,55000000.0,12000000.0,1512200000.0,933600000.0,
June 2018,48200000.0,15100000.0,1524700000.0,942700000.0,
September 2018,49100000.0,7000000.0,1537800000.0,982400000.0,
December 2018,54800000.0,-37400000.0,1604200000.0,1040700000.0,
March 2019,63300000.0,22800000.0,1546500000.0,993400000.0,
June 2019,58100000.0,4400000.0,1517200000.0,952500000.0,
September 2019,57100000.0,14200000.0,1683100000.0,1021600000.0,
December 2019,58100000.0,2300000.0,1754900000.0,1072200000.0,
March 2020,47300000.0,-16500000.0,1828900000.0,1158100000.0,
June 2020,45300000.0,-14500000.0,2079000000.0,1438700000.0,
September 2020,43400000.0,8200000.0,1713800000.0,1074200000.0,
December 2020,44900000.0,28100000.0,1669300000.0,1041700000.0,
March 2021,48800000.0,14000000.0,1642800000.0,1028400000.0,
June 2021,49300000.0,11500000.0,1539700000.0,937000000.0,
September 2021,47100000.0,20800000.0,1535700000.0,944900000.0,
December 2021,48900000.0,22500000.0,1529600000.0,946700000.0,
March 2022,56900000.0,23900000.0,1552000000.0,977200000.0,
June 2022,50100000.0,22700000.0,1573900000.0,1007200000.0,
