,NetIncomeLoss,Assets
March 2008,4575750.0,
June 2008,4575750.0,
September 2008,4575750.0,
December 2008,4575750.0,
March 2009,8274000.0,
June 2009,8274000.0,
September 2009,11131000.0,
December 2009,6326000.0,2166319000.0
March 2010,15064000.0,
June 2010,6000000.0,
September 2010,11554000.0,2073162000.0
December 2010,5736000.0,2048395000.0
March 2011,18960000.0,2066862000.0
June 2011,6827000.0,2368553000.0
September 2011,-2853000.0,3292805000.0
December 2011,-159000.0,3496101000.0
March 2012,13622000.0,3492569000.0
June 2012,2063000.0,3498650000.0
September 2012,16009000.0,3497125000.0
December 2012,24274000.0,3398622000.0
March 2013,40468000.0,3426566000.0
June 2013,17860000.0,3521129000.0
September 2013,29872000.0,3397130000.0
December 2013,24160000.0,3391639000.0
March 2014,38099000.0,3410562000.0
June 2014,25483000.0,3430424000.0
September 2014,25746000.0,3451148000.0
December 2014,29403000.0,3446339000.0
March 2015,31813000.0,3468794000.0
June 2015,31786000.0,3447508000.0
September 2015,36673000.0,3443390000.0
December 2015,34501000.0,3400400000.0
March 2016,57190000.0,3415125000.0
June 2016,35490000.0,3485575000.0
September 2016,40998000.0,3470383000.0
December 2016,36966000.0,3478987000.0
March 2017,56888000.0,3471041000.0
June 2017,39498000.0,3485358000.0
September 2017,48525000.0,3525847000.0
December 2017,44993000.0,3610032000.0
March 2018,64177000.0,3690083000.0
June 2018,49169000.0,3700189000.0
September 2018,59660000.0,3855037000.0
December 2018,50166000.0,3925808000.0
March 2019,120535000.0,4008877000.0
June 2019,49085000.0,4014478000.0
September 2019,68176000.0,4137471000.0
December 2019,58126000.0,4151275000.0
March 2020,70724000.0,4212464000.0
June 2020,0.0,4268174000.0
September 2020,53468000.0,4260413000.0
December 2020,117224000.0,4418969000.0
March 2021,68987000.0,4785715000.0
June 2021,64080000.0,4824007000.0
September 2021,74093000.0,4981860000.0
December 2021,68840000.0,5307871000.0
March 2022,87050000.0,5264805000.0
June 2022,64590000.0,5399588000.0
