,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
June 2010,66656.0,-390116.0,
September 2010,68670.0,292246.0,
December 2010,52798.0,-205218.0,
March 2011,,,2565845.0
June 2011,43427.0,782534.0,
September 2011,376.0,-89859.0,3341373.0
December 2011,23390.0,-115451.0,3220323.0
