,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 1984,982.5666666668219,1.5522042910257975e-11,,
September 1984,982.5666666668219,1.5522042910257975e-11,,
December 1984,982.5666666668219,1.5522042910257975e-11,,
March 1985,982.5666666668219,1.5522042910257975e-11,,
June 1985,982.5666666668219,1.5522042910257975e-11,,
September 1985,982.5666666668219,1.5522042910257975e-11,,
December 1985,982.5666666668219,1.5522042910257975e-11,,
March 1986,982.5666666668219,1.5522042910257975e-11,,
June 1986,982.5666666668219,1.5522042910257975e-11,,
September 1986,982.5666666668219,1.5522042910257975e-11,,
December 1986,982.5666666668219,1.5522042910257975e-11,,
March 1987,982.5666666668219,1.5522042910257975e-11,,
June 1987,982.5666666668219,1.5522042910257975e-11,,
September 1987,982.5666666668219,1.5522042910257975e-11,,
December 1987,982.5666666668219,1.5522042910257975e-11,,
March 1988,982.5666666668219,1.5522042910257975e-11,,
June 1988,982.5666666668219,1.5522042910257975e-11,,
September 1988,982.5666666668219,1.5522042910257975e-11,,
December 1988,982.5666666668219,1.5522042910257975e-11,,
March 1989,982.5666666668219,1.5522042910257975e-11,,
June 1989,982.5666666668219,1.5522042910257975e-11,,
September 1989,982.5666666668219,1.5522042910257975e-11,,
December 1989,982.5666666668219,1.5522042910257975e-11,,
March 1990,982.5666666668219,1.5522042910257975e-11,,
June 1990,982.5666666668219,1.5522042910257975e-11,,
September 1990,982.5666666668219,1.5522042910257975e-11,,
December 1990,982.5666666668219,1.5522042910257975e-11,,
March 1991,982.5666666668219,1.5522042910257975e-11,,
June 1991,982.5666666668219,1.5522042910257975e-11,,
September 1991,982.5666666668219,1.5522042910257975e-11,,
December 1991,31419.890410958906,-24716.12328767123,,
March 1992,31419.890410958906,-24716.12328767123,,
June 1992,31419.890410958906,-24716.12328767123,,
September 1992,31419.890410958906,-24716.12328767123,,
December 1992,31419.890410958906,-24716.12328767123,,
March 1993,31419.890410958906,-24716.12328767123,,
June 1993,31419.890410958906,-24716.12328767123,,
September 1993,31419.890410958906,-24716.12328767123,,
December 1993,31419.890410958906,-24716.12328767123,,
March 1994,31419.890410958906,-24716.12328767123,,
June 1994,31419.890410958906,-24716.12328767123,,
September 1994,31419.890410958906,-24716.12328767123,,
December 1994,31419.890410958906,-24716.12328767123,,
March 1995,31419.890410958906,-24716.12328767123,,
June 1995,31419.890410958906,-24716.12328767123,,
September 1995,31419.890410958906,-24716.12328767123,,
December 1995,31419.890410958906,-24716.12328767123,,
March 1996,31419.890410958906,-24716.12328767123,,
June 1996,31419.890410958906,-24716.12328767123,,
September 1996,31419.890410958906,-24716.12328767123,,
December 1996,31419.890410958906,-24716.12328767123,,
March 1997,31419.890410958906,-24716.12328767123,,
June 1997,31419.890410958906,-24716.12328767123,,
September 1997,31419.890410958906,-24716.12328767123,,
December 1997,31419.890410958906,-24716.12328767123,,
March 1998,31419.890410958906,-24716.12328767123,,
June 1998,31419.890410958906,-24716.12328767123,,
September 1998,31419.890410958906,-24716.12328767123,,
December 1998,31419.890410958906,-24716.12328767123,,
March 1999,31419.890410958906,-24716.12328767123,,
June 1999,31419.890410958906,-24716.12328767123,,
September 1999,31419.890410958906,-24716.12328767123,,
December 1999,31419.890410958906,-24716.12328767123,,
March 2000,31419.890410958906,-24716.12328767123,,
June 2000,31419.890410958906,-24716.12328767123,,
September 2000,31419.890410958906,-24716.12328767123,,
December 2000,31419.890410958906,-24716.12328767123,,
March 2001,31419.890410958906,-24716.12328767123,,
June 2001,31419.890410958906,-24716.12328767123,,
September 2001,31419.890410958906,-24716.12328767123,,
December 2001,31419.890410958906,-24716.12328767123,,
March 2002,31419.890410958906,-24716.12328767123,,
June 2002,31419.890410958906,-24716.12328767123,,
September 2002,31419.890410958906,-24716.12328767123,,
December 2002,31419.890410958906,-24716.12328767123,,
March 2003,31419.890410958906,-24716.12328767123,,
June 2003,31419.890410958906,-24716.12328767123,,
September 2003,31419.890410958906,-24716.12328767123,,
December 2003,31419.890410958906,-24716.12328767123,,
March 2004,31419.890410958906,-24716.12328767123,,
June 2004,31419.890410958906,-24716.12328767123,,
September 2004,31419.890410958906,-24716.12328767123,,
December 2004,31419.890410958906,-24716.12328767123,,
March 2005,31419.890410958906,-24716.12328767123,,
June 2005,31419.890410958906,-24716.12328767123,,
September 2005,31419.890410958906,-24716.12328767123,,
December 2005,31419.890410958906,-24716.12328767123,,
March 2006,31419.890410958906,-24716.12328767123,,
June 2006,31419.890410958906,-24716.12328767123,,
September 2006,31419.890410958906,-24716.12328767123,,
December 2006,31419.890410958906,-24716.12328767123,,
March 2007,31419.890410958906,-24716.12328767123,,
June 2007,31419.890410958906,-24716.12328767123,,
September 2007,31419.890410958906,-24716.12328767123,,
December 2007,31419.890410958906,-24716.12328767123,,
March 2008,31419.890410958906,-24716.12328767123,,
June 2008,31419.890410958906,-24716.12328767123,,
September 2008,31419.890410958906,-24716.12328767123,,
December 2008,31419.890410958906,-24716.12328767123,,
March 2009,31419.890410958906,-24716.12328767123,,
June 2009,31419.890410958906,-24716.12328767123,,
September 2009,31419.890410958906,-24716.12328767123,,
December 2009,31419.890410958906,-24716.12328767123,,
March 2010,36845.0,-57603.0,,
June 2010,31794.0,-52952.0,,
September 2010,25669.0,-47333.0,,
December 2010,25417.0,-47142.0,27.0,27.0
March 2011,30288.0,-53525.0,,
June 2011,35428.0,-59435.0,0.0,0.0
September 2011,27835.0,-53019.0,79.0,79.0
December 2011,24998.0,-50817.0,17.0,17.0
March 2012,28489.0,-54607.0,25.0,25.0
June 2012,25093.0,-51830.0,64.0,64.0
September 2012,28780.0,-56573.0,1.0,1.0
December 2012,27566.0,-43577.0,0.0,0.0
March 2013,28666.0,-53826.0,0.0,0.0
June 2013,25906.0,-51933.0,0.0,0.0
September 2013,31911.0,-58818.0,0.0,0.0
December 2013,10301.0,-37931.0,0.0,0.0
March 2014,53018.0,-80625.0,0.0,0.0
June 2014,2322143.0,-2351040.0,9851.0,9851.0
September 2014,5127.0,-33950.0,11054.0,11054.0
