,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2005,165594.11764705883,7769.5,-143078.58823529413,,,
March 2006,165594.11764705883,7769.5,-143078.58823529413,,,
June 2006,165594.11764705883,7769.5,-143078.58823529413,,,
September 2006,165594.11764705883,7769.5,-143078.58823529413,,,
December 2006,165594.11764705883,7769.5,-143078.58823529413,,,
March 2007,165594.11764705883,7769.5,-143078.58823529413,,,
June 2007,165594.11764705883,7769.5,-143078.58823529413,,,
September 2007,165594.11764705883,7769.5,-143078.58823529413,,,
December 2007,165594.11764705883,7769.5,-143078.58823529413,,,
March 2008,165594.11764705883,7769.5,-143078.58823529413,,,
June 2008,165594.11764705883,7769.5,-143078.58823529413,,,
September 2008,165594.11764705883,7769.5,-143078.58823529413,,,
December 2008,165594.11764705883,7769.5,-143078.58823529413,,,
March 2009,165594.11764705883,7769.5,-143078.58823529413,,,
June 2009,165594.11764705883,7769.5,-143078.58823529413,,,
September 2009,165594.11764705883,7769.5,-143078.58823529413,,,
December 2009,165594.11764705883,7769.5,-143078.58823529413,,,
March 2010,88235.5,7769.5,-103068.5,,,
June 2010,88235.5,7769.5,-103068.5,,,
September 2010,36729.0,7769.5,56093.0,,,
December 2010,119917.0,7769.5,-119978.0,346.0,18.0,
March 2011,2168.0,7769.5,-2168.0,,,
June 2011,12808.0,7769.5,-336567.0,,,
September 2011,11405.0,7769.5,-141710.0,247137.0,246932.0,
December 2011,45121.0,0.0,-44573.0,193762.0,157546.0,
March 2012,68445.0,9746.0,-115290.0,467584.0,467584.0,
June 2012,,9746.0,-288072.0,,,
September 2012,,9746.0,-583832.0,308004.0,258629.0,
December 2012,,72837.0,-545516.0,216872.0,164575.0,
March 2013,,102075.0,-508258.0,286801.0,235397.0,
June 2013,,-72837.0,-645768.0,280322.0,230378.0,
September 2013,,,-645236.0,,,
December 2013,,,-674994.0,268630.0,222586.0,
March 2014,,,-878568.0,252572.0,208882.0,
June 2014,,,-990320.0,320852.0,279557.0,
September 2014,,,-1954554.0,345200.0,306639.0,
December 2014,,,-987598.0,293138.0,214166.0,78972.0
March 2015,,,-1003865.0,239369.0,166541.0,
June 2015,,,-907444.0,153083.0,85995.0,67088.0
September 2015,,,-231597.0,119574.0,59884.0,
December 2015,,,133440.0,136374.0,83699.0,
March 2016,,,-1052906.0,130909.0,84738.0,
June 2016,,,-406855.3333333333,125978.0,77573.0,
September 2016,,,-406855.3333333333,129494.0,82723.0,
December 2016,,,-406855.3333333333,103783.0,59257.0,
March 2017,,,-490793.0,93101.0,53905.0,
June 2017,,,,87791.0,54827.0,
September 2017,,,,94894.0,64338.0,
