,NetIncomeLoss,Assets
March 2008,24518750.0,
June 2008,24518750.0,
September 2008,24518750.0,
December 2008,24518750.0,
March 2009,22601000.0,
June 2009,19027000.0,
September 2009,23998000.0,
December 2009,23858000.0,11663355000.0
March 2010,26185000.0,10724056000.0
June 2010,23013000.0,11062280000.0
September 2010,22773000.0,11340041000.0
December 2010,19031000.0,12404932000.0
March 2011,30870000.0,13352320000.0
June 2011,26321000.0,12770576000.0
September 2011,26015000.0,12139084000.0
December 2011,23266000.0,13541398000.0
March 2012,46367000.0,13641157000.0
June 2012,29165000.0,13182662000.0
September 2012,26125000.0,13285845000.0
December 2012,21060000.0,14927196000.0
March 2013,34941000.0,15705470000.0
June 2013,29929000.0,15253217000.0
September 2013,34432000.0,16184233000.0
December 2013,34663000.0,16911852000.0
March 2014,23413000.0,15945830000.0
June 2014,34672000.0,15562690000.0
September 2014,35630000.0,16284028000.0
December 2014,26940000.0,17500960000.0
March 2015,33765000.0,16730123000.0
June 2015,30214000.0,18418727000.0
September 2015,22451000.0,18597965000.0
December 2015,29643000.0,19094245000.0
March 2016,36403000.0,19302913000.0
June 2016,37297000.0,19734076000.0
September 2016,41946000.0,19726146000.0
December 2016,42934000.0,20682532000.0
March 2017,44181000.0,20576137000.0
June 2017,42821000.0,20353599000.0
September 2017,48142000.0,20279503000.0
December 2017,111961000.0,21771583000.0
March 2018,56786000.0,20987904000.0
June 2018,55424000.0,20531470000.0
September 2018,57849000.0,21462360000.0
December 2018,25454000.0,23351119000.0
March 2019,57744000.0,23556760000.0
June 2019,56959000.0,24016276000.0
September 2019,62382000.0,24143092000.0
December 2019,66515000.0,26561355000.0
March 2020,-3439000.0,26244886000.0
June 2020,60529000.0,29753608000.0
September 2020,73092000.0,30250972000.0
December 2020,156320000.0,33127504000.0
March 2021,92643000.0,34669389000.0
June 2021,87412000.0,36619015000.0
September 2021,94467000.0,37554285000.0
December 2021,78496000.0,42693484000.0
March 2022,105963000.0,40605742000.0
June 2022,137556000.0,37507841000.0
