,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,44293000.0,-158982500.0,,
June 2008,44293000.0,-158982500.0,,
September 2008,44293000.0,-158982500.0,,
December 2008,44293000.0,-158982500.0,,
March 2009,41353000.0,107202000.0,,
June 2009,39372000.0,100469000.0,,
September 2009,25063000.0,-25808500.0,,
December 2009,25063000.0,-25808500.0,3779533000.0,565560000.0
March 2010,40501000.0,-17831000.0,,
June 2010,24546000.0,-85517000.0,3606573000.0,595048000.0
September 2010,26628000.0,26171000.0,,
December 2010,30403000.0,-49811000.0,3592020000.0,740854000.0
March 2011,24981000.0,25867000.0,3577069000.0,767612000.0
June 2011,23758000.0,41323000.0,3560637000.0,757232000.0
September 2011,22082000.0,46026000.0,3552009000.0,748627000.0
December 2011,15816000.0,16763000.0,3582347000.0,944242000.0
March 2012,25696000.0,65737000.0,3664943000.0,992111000.0
June 2012,24571000.0,44651000.0,3688805000.0,1006931000.0
September 2012,24770000.0,14875000.0,3711957000.0,963336000.0
December 2012,19378000.0,-171560000.0,3386580000.0,804107000.0
March 2013,23216000.0,,2666331000.0,864462000.0
June 2013,19215000.0,,2474749000.0,774120000.0
September 2013,22610000.0,,2511906000.0,738872000.0
December 2013,17224000.0,,2544280000.0,743647000.0
March 2014,20394000.0,,2559995000.0,752385000.0
June 2014,29304000.0,,2701110000.0,818265000.0
September 2014,19916000.0,,2744956000.0,829072000.0
December 2014,22906000.0,,2700698000.0,694273000.0
March 2015,12619000.0,19642000.0,2648324000.0,620272000.0
June 2015,16534000.0,-2635000.0,2934196000.0,733035000.0
September 2015,13597000.0,9880000.0,2908000000.0,696424000.0
December 2015,14529000.0,-403867000.0,2399959000.0,684035000.0
March 2016,13826000.0,-27823000.0,2314387000.0,647246000.0
June 2016,14953000.0,-10671000.0,2314368000.0,645281000.0
September 2016,18714000.0,11462000.0,2431546000.0,679010000.0
December 2016,18441000.0,-54413000.0,2246941000.0,522782000.0
March 2017,16841000.0,-16415000.0,2432290000.0,657890000.0
June 2017,13317000.0,-6403000.0,2361562000.0,554508000.0
September 2017,16374000.0,2290000.0,2366490000.0,531357000.0
December 2017,16725000.0,50580000.0,2362837000.0,451643000.0
March 2018,14099000.0,-2560000.0,2339148000.0,441530000.0
June 2018,18125000.0,17784000.0,2366844000.0,496714000.0
September 2018,20762000.0,27121000.0,2378475000.0,529939000.0
December 2018,17301000.0,-13747000.0,2347730000.0,450928000.0
March 2019,15985000.0,1318000.0,2607321000.0,450643000.0
June 2019,16862000.0,16854000.0,2620222000.0,489937000.0
September 2019,16076000.0,31695000.0,2613511000.0,512346000.0
December 2019,20918000.0,8052000.0,2596731000.0,438468000.0
March 2020,16348000.0,-11938000.0,2514151000.0,430600000.0
June 2020,15855000.0,5450000.0,2484669000.0,478253000.0
September 2020,16053000.0,24499000.0,2505474000.0,521285000.0
December 2020,12828000.0,4163000.0,2498278000.0,525645000.0
March 2021,15179000.0,-2878000.0,2421749000.0,488937000.0
June 2021,13425000.0,-13709000.0,2417707000.0,519631000.0
September 2021,13346000.0,-19043000.0,2347299000.0,507977000.0
December 2021,21499000.0,-25908000.0,2326028000.0,529538000.0
March 2022,14368000.0,-42031000.0,2307370000.0,503730000.0
June 2022,17622000.0,-29699000.0,2213653000.0,485404000.0
