,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,2447.0,,-2447.0,,,
June 2015,61033.0,,5752.0,,,
September 2015,251.0,,-251.0,,,
December 2015,25527.0,,1688.0,47826.0,47826.0,
March 2016,5579.0,,-5579.0,,,
June 2016,2973.0,,10997.0,19774.0,19774.0,
September 2016,6411.0,,-6411.0,10029.0,10029.0,
December 2016,31031.0,,-31031.0,10028.0,10028.0,
March 2017,7055.0,1000.0,-5901.0,46.0,46.0,
June 2017,4155.0,1000.0,-4155.0,30.0,30.0,
September 2017,312732.0,2000.0,-4055.0,6106.0,6106.0,
December 2017,870420.0,0.0,-1629144.0,1887.0,1887.0,
March 2018,19473.0,23766.0,-21389.0,481999.0,481999.0,
June 2018,130182.0,34871.0,3063319.0,,,
September 2018,416841.0,67059.0,-801535.0,4074031.0,4056910.0,
December 2018,669201.0,99237.0,-1303580.0,3022991.0,3002796.0,20195.0
March 2019,552464.0,101278.0,-845965.0,2163796.0,2143753.0,
June 2019,607540.0,148959.0,-784416.0,1442634.0,1395254.0,
September 2019,791010.0,189443.0,-1086497.0,649145.0,525054.0,124091.0
December 2019,504130.0,115021.0,-733987.0,223377.0,130855.0,92522.0
March 2020,383834.0,19727.0,-307832.0,209470.0,120982.0,88488.0
June 2020,1489972.0,287665.0,-2058952.0,236250.0,151797.0,84453.0
September 2020,805669.0,68546.0,-610806.0,345270.0,264850.0,80420.0
December 2020,1794253.0,719467.0,-1559685.0,259661.0,183274.0,76387.0
March 2021,1115837.0,128648.0,-1328574.0,514607.0,418028.0,96579.0
June 2021,661419.0,76004.0,-751120.0,160668.0,62262.0,98406.0
September 2021,564313.0,79483.0,-721333.0,149432.0,56670.0,92762.0
December 2021,782544.0,167644.0,-756759.0,224703.0,138390.0,86313.0
March 2022,574340.0,219760.0,-1595605.0,387353.0,108427.0,278926.0
