,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,9967500.0,-487000.0,,
June 2009,9967500.0,-487000.0,,
September 2009,9967500.0,-487000.0,,
December 2009,9967500.0,-487000.0,,
March 2010,7361000.0,-2751000.0,,
June 2010,6602000.0,-283000.0,,
September 2010,4935000.0,-11843000.0,,
December 2010,3169000.0,4504000.0,75559000.0,37019000.0
March 2011,1986000.0,10032000.0,,
June 2011,3237000.0,-914000.0,127435000.0,28139000.0
September 2011,2471000.0,-4178000.0,122466000.0,26817000.0
December 2011,2597000.0,4690000.0,120583000.0,32230000.0
March 2012,2817000.0,1133000.0,111798000.0,23544000.0
June 2012,2850000.0,-2267000.0,104594000.0,21096000.0
September 2012,2647000.0,-194000.0,97506000.0,17434000.0
December 2012,2476000.0,1063000.0,104260000.0,23823000.0
March 2013,2465000.0,1495000.0,98363000.0,17740000.0
June 2013,2022000.0,6091000.0,99571000.0,14570000.0
September 2013,2414000.0,1965000.0,101677000.0,16635000.0
December 2013,2373000.0,1869000.0,104713000.0,24881000.0
March 2014,3131000.0,2097000.0,105471000.0,33403000.0
June 2014,2689000.0,1592000.0,99847000.0,28585000.0
September 2014,3021000.0,1280000.0,272283000.0,198520000.0
December 2014,3281000.0,7055000.0,258029000.0,185158000.0
March 2015,3368000.0,754000.0,263223000.0,191713000.0
June 2015,3416000.0,23564000.0,304762000.0,196725000.0
September 2015,2538000.0,199165000.0,521700000.0,210324000.0
December 2015,1683000.0,6341000.0,503061000.0,214712000.0
March 2016,4004000.0,6608000.0,613438000.0,133059000.0
June 2016,4507000.0,-6170000.0,616799000.0,126563000.0
September 2016,5898000.0,1051000.0,600865000.0,140691000.0
December 2016,6812000.0,-3125000.0,601585000.0,163053000.0
March 2017,8673000.0,45279000.0,629723000.0,174701000.0
June 2017,4822000.0,6058000.0,640024000.0,197177000.0
September 2017,4759000.0,8426000.0,662337000.0,224201000.0
December 2017,8633000.0,-7007000.0,671021000.0,237021000.0
March 2018,7407000.0,45279000.0,754668000.0,349051000.0
June 2018,6135000.0,73160000.0,1858284000.0,1480470000.0
September 2018,5483000.0,67362000.0,2105742000.0,1745225000.0
December 2018,8838000.0,-7007000.0,1260803000.0,870540000.0
March 2019,11289000.0,666337000.0,1913988000.0,1567895000.0
June 2019,12213000.0,-14419000.0,1801836000.0,1442307000.0
September 2019,13742000.0,-15251000.0,1547476000.0,1183103000.0
December 2019,18664000.0,-7365000.0,1494915000.0,1123645000.0
March 2020,11891000.0,-24131000.0,1185917000.0,830727000.0
June 2020,12732000.0,22086000.0,1242936000.0,863624000.0
September 2020,12853000.0,-6701000.0,1247449000.0,857741000.0
December 2020,21916000.0,5761000.0,1362285000.0,500559000.0
March 2021,17879000.0,18106000.0,1295121000.0,437428000.0
June 2021,15953000.0,30725000.0,1256283000.0,410901000.0
September 2021,16938000.0,13723000.0,1273656000.0,432082000.0
December 2021,18242000.0,-5416000.0,1297590000.0,464751000.0
March 2022,20307000.0,-15385000.0,1105184000.0,276066000.0
June 2022,19118000.0,-895000.0,1076288000.0,243784000.0
