,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,,33661000.0,-3936000.0,,
June 2016,,57060000.0,36689000.0,,
September 2016,,62355000.0,8368000.0,,
December 2016,,63023000.0,-48727000.0,1824786000.0,532603000.0
March 2017,,65301000.0,-22543000.0,1921009000.0,610866000.0
June 2017,,67297000.0,-11173000.0,1937343000.0,652874000.0
September 2017,,59366000.0,-11502000.0,1846615000.0,600125000.0
December 2017,,63070000.0,43158000.0,1811238000.0,578525000.0
March 2018,52517000.0,51862000.0,-19910000.0,1766640000.0,547993000.0
June 2018,47003000.0,51263000.0,6994000.0,1864282000.0,586901000.0
September 2018,49124000.0,48492000.0,5503000.0,1868102000.0,602273000.0
December 2018,56046000.0,58260000.0,-16952000.0,1793252000.0,544089000.0
March 2019,51043000.0,51391000.0,-25039000.0,1851917000.0,551793000.0
June 2019,59598000.0,58640000.0,2954000.0,1878164000.0,597737000.0
September 2019,54929000.0,55234000.0,22430000.0,1866146000.0,606445000.0
December 2019,58626000.0,56505000.0,-7676000.0,1740058000.0,498995000.0
March 2020,54734000.0,54240000.0,-14066000.0,1912620000.0,696380000.0
June 2020,54549000.0,53283000.0,27115000.0,1771497000.0,580070000.0
September 2020,58215000.0,57050000.0,28827000.0,1718729000.0,542150000.0
December 2020,55374000.0,57197000.0,22610000.0,1655812000.0,486543000.0
March 2021,43334000.0,55044000.0,18676000.0,1717727000.0,567960000.0
June 2021,55938000.0,56257000.0,36065000.0,1766813000.0,622623000.0
September 2021,51435000.0,51830000.0,35768000.0,1780875000.0,635706000.0
December 2021,52321000.0,53015000.0,25808000.0,1774033000.0,628369000.0
