,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,6818250.0,-8833500.0,,
June 2009,6818250.0,-8833500.0,,
September 2009,6818250.0,-8833500.0,,
December 2009,6818250.0,-8833500.0,,
March 2010,7890000.0,225000.0,,
June 2010,7150000.0,5123000.0,,
September 2010,7316000.0,-1008000.0,,
December 2010,8051000.0,2076000.0,248555000.0,115670000.0
March 2011,7966000.0,5507000.0,,
June 2011,7720000.0,5827000.0,278730000.0,139649000.0
September 2011,7498000.0,4702000.0,268978000.0,134593000.0
December 2011,7473000.0,4901000.0,259461000.0,124025000.0
March 2012,8068000.0,5909000.0,274214000.0,139304000.0
June 2012,8312000.0,7038000.0,264758000.0,134213000.0
September 2012,7886000.0,3115000.0,261064000.0,129818000.0
December 2012,7295000.0,8206000.0,265343000.0,127296000.0
March 2013,9106000.0,2871000.0,264647000.0,130026000.0
June 2013,8339000.0,4770000.0,261439000.0,127937000.0
September 2013,8099000.0,5052000.0,261430000.0,126771000.0
December 2013,7737000.0,4485000.0,262402000.0,125674000.0
March 2014,10030000.0,5238000.0,286989000.0,146377000.0
June 2014,10074000.0,5200000.0,307420000.0,158027000.0
September 2014,11124000.0,-3840000.0,713139000.0,246725000.0
December 2014,12528000.0,1619000.0,712713000.0,242799000.0
March 2015,12001000.0,6001000.0,694386000.0,238008000.0
June 2015,13962000.0,6953000.0,708940000.0,240746000.0
September 2015,11949000.0,4630000.0,719476000.0,258385000.0
December 2015,13833000.0,-25015000.0,1386805000.0,280181000.0
March 2016,20712000.0,-1299000.0,1395617000.0,295635000.0
June 2016,20993000.0,2031000.0,1389741000.0,297883000.0
September 2016,18347000.0,4147000.0,1381648000.0,295489000.0
December 2016,4092000.0,3063000.0,1360386000.0,280555000.0
March 2017,21494000.0,7411000.0,1386655000.0,310342000.0
June 2017,23036000.0,-21138000.0,1405816000.0,327628000.0
September 2017,16985000.0,125961000.0,1517510000.0,552435000.0
December 2017,12597000.0,50818000.0,1475003000.0,477280000.0
March 2018,22177000.0,-5983000.0,1485082000.0,461101000.0
June 2018,26641000.0,-24511000.0,1761084000.0,362968000.0
September 2018,22480000.0,-13886000.0,1763322000.0,353972000.0
December 2018,1466000.0,-220189000.0,1500902000.0,296871000.0
March 2019,28125000.0,-19518000.0,1580993000.0,314450000.0
June 2019,26743000.0,-7283000.0,1572285000.0,318744000.0
September 2019,15493000.0,-5855000.0,1553745000.0,316318000.0
December 2019,32862000.0,-14085000.0,1541984000.0,302980000.0
March 2020,24824000.0,-248191000.0,1325153000.0,362982000.0
June 2020,14273000.0,-21748000.0,1296014000.0,342322000.0
September 2020,13745000.0,21970000.0,1316209000.0,863553000.0
December 2020,5213000.0,147377000.0,624962000.0,215218000.0
March 2021,14575000.0,-4913000.0,622316000.0,222496000.0
June 2021,13585000.0,-5391000.0,613583000.0,214686000.0
September 2021,12181000.0,-3377000.0,594706000.0,207501000.0
December 2021,11148000.0,,579101000.0,196282000.0
March 2022,13454000.0,-3302000.0,595848000.0,217307000.0
June 2022,14794000.0,-8567000.0,573157000.0,206731000.0
