,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,7259000.0,475500.0,5732000.0,,
June 2020,7259000.0,475500.0,-10300000.0,,
September 2020,9726000.0,1200000.0,-7324000.0,,
December 2020,10266000.0,1173000.0,-6371000.0,92046000.0,45421000.0
March 2021,11623000.0,1151000.0,-14948000.0,,
June 2021,20295000.0,1673000.0,-14099000.0,,
September 2021,13273000.0,1367000.0,-3225000.0,81189000.0,39869000.0
December 2021,14477000.0,1101000.0,10808000.0,115092000.0,75004000.0
March 2022,15713000.0,1255000.0,-10925000.0,100503000.0,61483000.0
June 2022,12544000.0,1274000.0,-5613000.0,93958000.0,57277000.0
