,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,8321817.75,,,
June 2009,8321817.75,,,
September 2009,8321817.75,,,
December 2009,8321817.75,,,
March 2010,4573634.0,,,
June 2010,11011921.0,,,
September 2010,8226153.0,,,
December 2010,3032942.0,1896572958.0,150732559.0,1745840399.0
March 2011,-5810281.0,,,
June 2011,-1438278.0,1896527632.0,80458952.0,1816068680.0
September 2011,-5872211.0,1872995551.0,62266165.0,1810729386.0
December 2011,-1698979.0,1867256728.0,55890837.0,1811365891.0
March 2012,-17433529.0,1848160459.0,57748404.0,1790412055.0
June 2012,-23106239.0,1835151827.0,45814050.0,1789337777.0
September 2012,-29837360.0,1813966597.0,47118318.0,1766848279.0
December 2012,-32423775.0,1789144150.0,43799335.0,1745344815.0
March 2013,1374270.0,1776581586.0,53268273.0,1723313313.0
June 2013,-3039067.0,1784652558.0,82470086.0,1702182472.0
September 2013,-37630051.0,1754189555.0,72483815.0,1681705740.0
December 2013,-31226535.0,1723414301.0,61931191.0,1661483110.0
March 2014,-22589886.0,1705522336.0,64313430.0,1641208906.0
June 2014,-44660059.0,1681863430.0,70376556.0,1611486874.0
September 2014,-45857654.0,1670101149.0,76612360.0,1593488789.0
December 2014,,,,
March 2015,-20667064.0,,,
June 2015,-27508300.0,,,
September 2015,-20376620.0,,,
December 2015,-79744981.0,786603124.0,41025427.0,745577697.0
March 2016,-39278670.0,764014071.0,32207541.0,731806530.0
June 2016,-22495573.0,745264954.0,30995959.0,714268995.0
September 2016,-19359044.0,816460922.0,114808252.0,701652670.0
December 2016,-142389148.0,686381617.0,104265116.0,582116501.0
March 2017,-11068448.0,771585032.0,169582520.0,602002512.0
June 2017,-5888466.0,806787529.0,112008548.0,694778981.0
September 2017,-10255346.0,818248734.0,107496870.0,710751864.0
December 2017,-16584425.0,808349935.0,105222551.0,703127384.0
March 2018,52745.0,814944152.0,110407626.0,704536526.0
June 2018,3450767.0,816562660.0,117558136.0,699004524.0
September 2018,2584822.0,826493553.0,115118042.0,711375511.0
December 2018,6486350.0,846209160.0,118474183.0,727734977.0
March 2019,29483.0,883005392.0,100011870.0,782993522.0
June 2019,-5992156.0,863758180.0,75743967.0,788014213.0
September 2019,-4562989.0,970422478.0,112175955.0,858246523.0
December 2019,-11171453.0,1002087136.0,100533363.0,901553773.0
March 2020,-3527759.0,1026468027.0,124436541.0,902031486.0
June 2020,-20491327.0,1032097080.0,140399966.0,891697114.0
September 2020,-11159286.0,995028754.0,124678681.0,870350073.0
December 2020,114904.0,967127056.0,118264780.0,848862276.0
March 2021,9849000.0,1020639858.0,127274922.0,893364936.0
June 2021,9225025.0,1093168365.0,167776917.0,925391448.0
September 2021,78341270.0,1162657261.0,204603121.0,958054140.0
December 2021,87482589.0,1126658424.0,156032816.0,970625608.0
March 2022,53073000.0,1162587000.0,185189000.0,977398000.0
June 2022,94453000.0,1226609000.0,244370000.0,982239000.0
