,OperatingExpenses,Assets
September 2018,1562133.0,
December 2018,1562133.0,
March 2019,1562133.0,
June 2019,1562133.0,
September 2019,1374962.0,
December 2019,1525842.0,
March 2020,1220828.0,
June 2020,1139452.0,104166764.0
September 2020,1152133.0,
December 2020,1277262.0,123493357.0
March 2021,3418151.0,141526707.0
June 2021,3780347.0,138553027.0
September 2021,3828500.0,143495782.0
December 2021,4612326.0,169123688.0
March 2022,4388277.0,168316727.0
June 2022,5020630.0,182564961.0
