,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-38750.0,,
June 2009,-38750.0,,
September 2009,-38750.0,,
December 2009,-38750.0,,
March 2010,3613000.0,,
June 2010,2896000.0,,
September 2010,4567000.0,,
December 2010,5408000.0,485104000.0,33256000.0
March 2011,5011000.0,,
June 2011,6276000.0,467975000.0,21336000.0
September 2011,5763000.0,465862000.0,20427000.0
December 2011,7310000.0,464053000.0,20271000.0
March 2012,5649000.0,463391000.0,20683000.0
June 2012,-25109000.0,527325000.0,31836000.0
September 2012,-4042000.0,522276000.0,31808000.0
December 2012,-2623000.0,515769000.0,31423000.0
March 2013,-8212000.0,509223000.0,33241000.0
