,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,16450000.0,130150000.0,335150000.0,,
June 2007,16450000.0,130150000.0,335150000.0,,
September 2007,16450000.0,130150000.0,335150000.0,,
December 2007,16450000.0,130150000.0,335150000.0,,
March 2008,16000000.0,127800000.0,178100000.0,,
June 2008,17900000.0,130800000.0,231300000.0,10037000000.0,3114500000.0
September 2008,17100000.0,120800000.0,78600000.0,9237400000.0,2837100000.0
December 2008,15600000.0,132500000.0,-229700000.0,7976500000.0,2444700000.0
March 2009,13900000.0,118500000.0,45100000.0,7751600000.0,2416900000.0
June 2009,14100000.0,122400000.0,149300000.0,8614200000.0,2917400000.0
September 2009,14300000.0,128200000.0,126700000.0,9119800000.0,3245500000.0
December 2009,16500000.0,137300000.0,-159300000.0,8727000000.0,2796700000.0
March 2010,13900000.0,121000000.0,85300000.0,8372000000.0,2537000000.0
June 2010,15000000.0,123000000.0,141000000.0,8358200000.0,2728000000.0
September 2010,14200000.0,125400000.0,138700000.0,9883200000.0,2965600000.0
December 2010,18900000.0,122600000.0,-412000000.0,9754000000.0,2738000000.0
March 2011,16000000.0,142000000.0,82000000.0,9976000000.0,2785000000.0
June 2011,18000000.0,146000000.0,73000000.0,10144000000.0,2751000000.0
September 2011,18000000.0,138000000.0,116000000.0,9552000000.0,2639000000.0
December 2011,19000000.0,130000000.0,-771000000.0,8975000000.0,2743000000.0
March 2012,15000000.0,140000000.0,121000000.0,9161000000.0,2865000000.0
June 2012,17000000.0,139000000.0,133000000.0,8834000000.0,2847000000.0
September 2012,13000000.0,131000000.0,90000000.0,8871000000.0,2788000000.0
December 2012,17000000.0,145000000.0,-160000000.0,8598000000.0,2648000000.0
March 2013,15000000.0,129000000.0,69000000.0,8517000000.0,2683000000.0
June 2013,15000000.0,129000000.0,132000000.0,8410000000.0,2693000000.0
September 2013,15000000.0,119000000.0,130000000.0,8472000000.0,2672000000.0
December 2013,17000000.0,129000000.0,-147000000.0,8419000000.0,2550000000.0
March 2014,15000000.0,133000000.0,101000000.0,8488000000.0,2577000000.0
June 2014,17000000.0,131000000.0,114000000.0,8591000000.0,2648000000.0
September 2014,15000000.0,118000000.0,60000000.0,8158000000.0,2523000000.0
December 2014,16000000.0,141000000.0,-200000000.0,7843000000.0,2371000000.0
March 2015,15000000.0,124000000.0,71000000.0,7312000000.0,2199000000.0
June 2015,16000000.0,118000000.0,40000000.0,7618000000.0,2385000000.0
September 2015,15000000.0,109000000.0,17000000.0,9554000000.0,2488000000.0
December 2015,18000000.0,125000000.0,7000000.0,9421000000.0,2334000000.0
March 2016,15000000.0,129000000.0,67000000.0,9688000000.0,2476000000.0
June 2016,16000000.0,126000000.0,105000000.0,9667000000.0,2574000000.0
September 2016,16000000.0,121000000.0,108000000.0,9497000000.0,2442000000.0
December 2016,18000000.0,127000000.0,-71000000.0,9135000000.0,2254000000.0
March 2017,15000000.0,119000000.0,49000000.0,9459000000.0,2419000000.0
June 2017,16000000.0,123000000.0,140000000.0,9780000000.0,2554000000.0
September 2017,15000000.0,120000000.0,126000000.0,9999000000.0,2667000000.0
December 2017,14000000.0,140000000.0,-135000000.0,9756000000.0,2420000000.0
March 2018,16000000.0,126000000.0,98000000.0,10281000000.0,2768000000.0
June 2018,17000000.0,126000000.0,50000000.0,9818000000.0,2624000000.0
September 2018,17000000.0,115000000.0,120000000.0,9940000000.0,2664000000.0
December 2018,20000000.0,116000000.0,-11000000.0,9699000000.0,2357000000.0
March 2019,16000000.0,115000000.0,79000000.0,10152000000.0,2579000000.0
June 2019,18000000.0,116000000.0,65000000.0,10723000000.0,2943000000.0
September 2019,16000000.0,108000000.0,-575000000.0,9548000000.0,2534000000.0
December 2019,18000000.0,100000000.0,31000000.0,9610000000.0,2488000000.0
March 2020,16000000.0,116000000.0,50000000.0,9504000000.0,2962000000.0
June 2020,13000000.0,97000000.0,-101000000.0,9579000000.0,3012000000.0
September 2020,16000000.0,95000000.0,328000000.0,8624000000.0,2384000000.0
December 2020,30000000.0,95000000.0,-28000000.0,8882000000.0,2297000000.0
March 2021,18000000.0,102000000.0,-97000000.0,8825000000.0,2486000000.0
June 2021,19000000.0,116000000.0,118000000.0,8874000000.0,2399000000.0
September 2021,19000000.0,108000000.0,85000000.0,8766000000.0,2442000000.0
December 2021,26000000.0,107000000.0,43000000.0,8832000000.0,2519000000.0
March 2022,23000000.0,119000000.0,88000000.0,8877000000.0,2490000000.0
June 2022,20000000.0,123000000.0,252000000.0,8873000000.0,2617000000.0
