,NetIncomeLoss,Assets,AssetsCurrent
March 2013,18228000.0,,
June 2013,18228000.0,,
September 2013,18228000.0,,
December 2013,18228000.0,,
March 2014,24511000.0,,
June 2014,3373000.0,,
September 2014,40451000.0,,
December 2014,-4099000.0,4676390000.0,376634000.0
March 2015,20126000.0,,
June 2015,6284000.0,4758323000.0,412708000.0
September 2015,48302000.0,4861556000.0,497024000.0
December 2015,-21299000.0,4823047000.0,441054000.0
March 2016,17533000.0,4835539000.0,447651000.0
June 2016,2537000.0,4881673000.0,469571000.0
September 2016,17739000.0,4881450000.0,460095000.0
December 2016,-6061000.0,4911291000.0,466506000.0
March 2017,23526000.0,4862042000.0,430658000.0
June 2017,4791000.0,4899039000.0,455380000.0
September 2017,40798000.0,4891242000.0,427299000.0
December 2017,-7459000.0,4893594000.0,427244000.0
March 2018,8094000.0,4901104000.0,426349000.0
June 2018,4378000.0,4976780000.0,483431000.0
September 2018,46398000.0,4996655000.0,461935000.0
December 2018,-16136000.0,5026867000.0,426300000.0
March 2019,6989000.0,5022139000.0,412264000.0
June 2019,-1385000.0,5022744000.0,413403000.0
September 2019,55145000.0,5059150000.0,418707000.0
December 2019,-15440000.0,5085818000.0,388919000.0
March 2020,-4610000.0,5131906000.0,476864000.0
June 2020,5433000.0,5295035000.0,671013000.0
September 2020,44829000.0,5082727000.0,470589000.0
December 2020,-20531000.0,5046736000.0,419369000.0
March 2021,-9490000.0,5002649000.0,386794000.0
June 2021,3444000.0,4971033000.0,433739000.0
September 2021,36740000.0,4937775000.0,402918000.0
December 2021,-4348000.0,4919512000.0,399213000.0
March 2022,-4835000.0,4910806000.0,409439000.0
June 2022,-65787000.0,4946587000.0,418684000.0
