,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,57594500.0,17170250.0,-44507000.0,,
June 2018,57594500.0,17170250.0,-44507000.0,,
September 2018,57594500.0,17170250.0,-44507000.0,,
December 2018,57594500.0,17170250.0,-44507000.0,,
March 2019,117171000.0,23891000.0,-88612000.0,,
June 2019,117171000.0,23891000.0,-88612000.0,,
September 2019,133655000.0,27669000.0,-88057000.0,,
December 2019,138282000.0,29709000.0,-83254000.0,,
March 2020,162661000.0,33278000.0,-93644000.0,,
June 2020,160382000.0,36533000.0,-77634000.0,,
September 2020,262397000.0,74138000.0,-168889000.0,,
December 2020,307958000.0,93997000.0,-198935000.0,,
March 2021,337163000.0,109796000.0,-203220000.0,,
June 2021,366218000.0,118087000.0,-189719000.0,,
September 2021,370926000.0,115900000.0,-154856000.0,,
December 2021,401623000.0,123149000.0,-132153000.0,,
March 2022,463207000.0,150798000.0,-165794000.0,,
June 2022,531748000.0,183748000.0,-222806000.0,,
