,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,33544000.0,,,
June 2008,33544000.0,,,
September 2008,33544000.0,,,
December 2008,33544000.0,,,
March 2009,72511000.0,,,
June 2009,41460000.0,,,
September 2009,36444000.0,,,
December 2009,41742000.0,1051400000.0,192808000.0,
March 2010,74988000.0,,,
June 2010,85461000.0,1153502000.0,196161000.0,
September 2010,73201000.0,1176106000.0,196437000.0,
December 2010,87367000.0,1501278000.0,503337000.0,48694000.0
March 2011,95380000.0,1562406000.0,531945000.0,
June 2011,98178000.0,1626010000.0,555508000.0,51041000.0
September 2011,104093000.0,1679165000.0,506059000.0,85032000.0
December 2011,91702000.0,1731518000.0,464154000.0,86044000.0
March 2012,82968000.0,1753453000.0,402267000.0,
June 2012,95455000.0,1858853000.0,260030000.0,
September 2012,60510000.0,1866269000.0,239656000.0,
December 2012,96638000.0,1955972000.0,281312000.0,
March 2013,102937000.0,1999538000.0,275195000.0,
June 2013,104074000.0,2020063000.0,260298000.0,
September 2013,87186000.0,2046648000.0,274939000.0,
December 2013,99293000.0,2121898000.0,321910000.0,
March 2014,115904000.0,2135958000.0,306900000.0,
June 2014,137653000.0,2135993000.0,269533000.0,
September 2014,119978000.0,2173602000.0,275442000.0,
December 2014,123694000.0,2285059000.0,340888000.0,
March 2015,106480000.0,2330926000.0,357487000.0,
June 2015,94864000.0,2329929000.0,378140000.0,
September 2015,83379000.0,2505393000.0,357145000.0,
December 2015,21475000.0,2361286000.0,314905000.0,
March 2016,47310000.0,2368502000.0,336688000.0,
June 2016,82713000.0,2367856000.0,384759000.0,
September 2016,89780000.0,2244275000.0,278297000.0,
December 2016,119595000.0,2193042000.0,276672000.0,
March 2017,104902000.0,2204316000.0,305372000.0,
June 2017,63230000.0,2177418000.0,290607000.0,
September 2017,61271000.0,2206652000.0,247651000.0,
December 2017,74235000.0,2219371000.0,281640000.0,
March 2018,155908000.0,2243414000.0,294106000.0,
June 2018,86190000.0,2265834000.0,316191000.0,
September 2018,73733000.0,2217373000.0,268828000.0,
December 2018,50773000.0,2394748000.0,500686000.0,
March 2019,276428000.0,2485130000.0,329735000.0,
June 2019,58070000.0,2502721000.0,331498000.0,
September 2019,39084000.0,2627089000.0,341364000.0,
December 2019,25832000.0,2586694000.0,319585000.0,
March 2020,-144783000.0,2396421000.0,307492000.0,
June 2020,-46664000.0,2285628000.0,241182000.0,
September 2020,27199000.0,2231340000.0,243136000.0,
December 2020,35028000.0,2166016000.0,245774000.0,
March 2021,24748000.0,2151180000.0,256814000.0,
June 2021,44035000.0,2115513000.0,260953000.0,
September 2021,57548000.0,2148975000.0,326160000.0,
December 2021,51826000.0,2159406000.0,339228000.0,
March 2022,36652000.0,2225547000.0,404697000.0,
June 2022,161478000.0,2333191000.0,466084000.0,
