,NetIncomeLoss,Assets
December 2015,232000.0,
March 2016,232000.0,
June 2016,317000.0,
September 2016,376000.0,232832000.0
December 2016,380000.0,
March 2017,414000.0,
June 2017,354000.0,277710000.0
September 2017,229000.0,277815000.0
December 2017,-961000.0,285917000.0
March 2018,333000.0,290429000.0
June 2018,618000.0,292931000.0
September 2018,459000.0,305984000.0
December 2018,148000.0,307695000.0
March 2019,117000.0,308021000.0
June 2019,118000.0,305088000.0
September 2019,-196000.0,309727000.0
December 2019,316000.0,319294000.0
March 2020,-1298000.0,642797000.0
June 2020,1079000.0,906367000.0
September 2020,1870000.0,888170000.0
