,NetIncomeLoss,Assets
June 2005,1940325.0,
September 2005,1940325.0,
December 2005,1940325.0,
March 2006,1940325.0,
June 2006,1940325.0,
September 2006,1940325.0,
December 2006,1940325.0,
March 2007,1940325.0,
June 2007,1940325.0,
September 2007,1940325.0,
December 2007,1940325.0,
March 2008,1940325.0,
June 2008,1940325.0,
September 2008,1940325.0,
December 2008,1940325.0,
March 2009,9180145.5,
June 2009,9180145.5,
September 2009,9180145.5,
December 2009,9180145.5,
March 2010,10256069.0,
June 2010,10365463.0,
September 2010,11110160.0,
December 2010,8360781.0,344001272.0
March 2011,11400437.0,
June 2011,11476081.0,354019230.0
September 2011,11342167.0,358891268.0
December 2011,7955868.0,355982163.0
March 2012,11725335.0,361051940.0
June 2012,11554690.0,
September 2012,11827492.0,365580082.0
December 2012,7193216.0,363328872.0
March 2013,11999561.0,366746780.0
June 2013,12263152.0,365606692.0
September 2013,12194213.0,368898045.0
December 2013,4546291.0,364825533.0
March 2014,11417316.0,368880823.0
June 2014,11654258.0,374335695.0
September 2014,12132740.0,378482068.0
December 2014,12396685.0,384420606.0
March 2015,12044179.0,389308352.0
June 2015,12187414.0,392003726.0
September 2015,6926201.0,391573296.0
